WID,MALE,AGE,AGESQ,TENURE,HOURS,EDUC,PEXP,PEXPSQ,LMEARNCP,LMEARNPP,EDUCSQ,TENSQ,MGMT,SUPER,ADMIN,SALES,TECH,WAVE2,WAVE3,COUNTRY,FIRM,WAVE,FIRMWAVE,CAPCITY,WOOD1,TEXTILE1,METAL1,ANYFOR,ANYSTAT,EMP,LEMP,LVADPPP,LCAPPPP,LVADEMPPPP,LCAPEMPPPP,Tr
23,1,27,729,7,40,0,21,441,7.41935042952716,2.59396630653203,0,49,0,0,0,0,0,0,0,"Ghana",70,1,"70-1",0,0,0,1,0,0,29,3.36729582998647,9.94303068087503,11.5871103631596,6.57573485088856,8.21981453317313,0
5,1,31,961,7,40,10,15,225,9.75401541598461,4.92863129298949,100,49,0,0,0,0,0,0,0,"Ghana",1,1,"1-1",1,0,1,0,1,0,31,3.43398720448515,11.5888036305371,11.5888774758958,8.15481642605195,8.15489027141065,0
3,1,35,1225,7,40,14,15,225,9.79915294104625,4.97376881805112,196,49,0,0,1,0,0,0,0,"Ghana",1,1,"1-1",1,0,1,0,1,0,31,3.43398720448515,11.5888036305371,11.5888774758958,8.15481642605195,8.15489027141065,0
4,1,59,3481,7,40,10,43,1849,9.92330527428585,5.09792115129072,100,49,0,0,1,0,0,0,0,"Ghana",4,1,"4-1",1,1,0,0,0,0,29,3.36729582998647,10.6997396580402,12.5034010950338,7.33244382805373,9.13610526504733,0
6,0,28,784,7,40,10,12,144,10.177713444503,5.35232932150783,100,49,0,0,0,0,0,0,0,"Ghana",7,1,"7-1",1,1,0,0,0,1,120,4.78749174278205,12.5119935359863,12.6857226518277,7.72450179320425,7.89823090904565,0
5,0,25,625,7,40,15,4,16,10.177713444503,5.35232932150783,225,49,0,0,0,0,0,0,0,"Ghana",7,1,"7-1",1,1,0,0,0,1,120,4.78749174278205,12.5119935359863,12.6857226518277,7.72450179320425,7.89823090904565,0
1,1,31,961,7,40,11,14,196,9.26355637412775,4.43817225113263,121,49,0,0,1,0,0,0,0,"Ghana",131,1,"131-1",1,1,0,0,0,0,148,4.99721227376411,13.3345548423463,12.8709137195788,8.33734256858219,7.87370144581469,0
2,1,35,1225,7,40,14,15,225,10.4483686807146,5.62298455771949,196,49,0,1,0,0,0,0,0,"Ghana",142,1,"142-1",1,0,0,0,1,0,69,4.23410650459726,13.7934921442923,13.6835933706943,9.55938563969504,9.44948686609704,0
8,0,32,1024,7,40,11,15,225,9.93082410669988,5.10543998370475,121,49,0,0,1,0,0,0,0,"Ghana",23,1,"23-1",1,1,0,0,0,0,328,5.79301360838414,13.2764038420989,14.2951605642618,7.48339023371476,8.50214695587766,0
2,1,55,3025,7,40,10,39,1521,10.6088766610373,5.78349253804221,100,49,0,1,0,0,0,0,0,"Ghana",23,1,"23-1",1,1,0,0,0,0,328,5.79301360838414,13.2764038420989,14.2951605642618,7.48339023371476,8.50214695587766,0
2,1,32,1024,7.5,40,11,15,225,10.3818520138601,5.55646789086495,121,56.25,0,0,0,0,0,0,0,"Ghana",72,1,"72-1",0,1,0,0,0,1,26,3.25809653802148,12.379267657318,11.1171067339139,9.12117111929652,7.85901019589242,0
8,1,27,729,7.5,40,10,11,121,10.306125985243,5.48074186224784,100,56.25,0,0,0,0,0,0,0,"Ghana",28,1,"28-1",1,1,0,0,0,0,136,4.91265488573605,13.6580164450433,12.2802575437196,8.74536155930725,7.36760265798355,0
1,0,24,576,8,60,10,8,64,8.03245490241357,3.20707077941844,100,64,0,0,0,0,0,0,0,"Ghana",180,1,"180-1",1,0,0,0,0,0,5,1.6094379124341,9.29200777537672,8.30369601715383,7.68256986294262,6.69425810471973,0
4,0,30,900,8,40,10,14,196,9.57735429371009,4.75197017071497,100,64,0,0,0,0,0,0,0,"Ghana",14,1,"14-1",1,0,1,0,1,0,15,2.70805020110221,11.7193456039864,10.4043227267121,9.01129540288419,7.69627252560989,0
6,1,37,1369,8,40,11,20,400,9.64189281484767,4.81650869185254,121,64,0,0,1,0,0,0,0,"Ghana",137,1,"137-1",1,0,0,0,0,1,55,4.00733318523247,10.7585270011742,10.5372882386609,6.75119381594173,6.52995505342843,0
1,0,39,1521,8,40,10,23,529,9.86503636616188,5.03965224316675,100,64,0,0,0,0,0,0,0,"Ghana",137,1,"137-1",1,0,0,0,0,1,55,4.00733318523247,10.7585270011742,10.5372882386609,6.75119381594173,6.52995505342843,0
1,1,24,576,8,48,10,8,64,8.94874563428772,4.12336151129259,100,64,0,0,0,0,0,0,0,"Ghana",91,1,"91-1",0,0,0,0,0,0,16,2.77258872223978,10.7289458693154,10.8984530878725,7.95635714707562,8.12586436563272,0
5,1,30,900,8,40,11,13,169,9.90291001858996,5.07752589559483,121,64,0,0,0,0,0,0,0,"Ghana",141,1,"141-1",1,0,0,1,1,0,76,4.33073334028633,12.3233772529971,10.9475039495277,7.99264391271077,6.61677060924137,0
2,1,41,1681,8,40,6,29,841,10.1933900218227,5.36800589882757,36,64,0,0,1,0,0,0,0,"Ghana",141,1,"141-1",1,0,0,1,1,0,76,4.33073334028633,12.3233772529971,10.9475039495277,7.99264391271077,6.61677060924137,0
1,1,34,1156,8,40,12,16,256,10.2005081024495,5.37512397945438,144,64,0,0,0,0,0,0,0,"Ghana",141,1,"141-1",1,0,0,1,1,0,76,4.33073334028633,12.3233772529971,10.9475039495277,7.99264391271077,6.61677060924137,0
3,1,25,625,8,40,10,9,81,9.64189281484767,4.81650869185254,100,64,0,0,0,0,0,0,0,"Ghana",163,1,"163-1",1,1,0,0,0,0,36,3.58351893845611,11.6600831093065,11.1171067339139,8.07656417085039,7.53358779545779,0
1,1,24,576,8,48,10,8,64,9.82421437164162,4.99883024864649,100,64,0,0,0,0,0,0,0,"Ghana",70,1,"70-1",0,0,0,1,0,0,29,3.36729582998647,9.94303068087503,11.5871103631596,6.57573485088856,8.21981453317313,0
3,1,39,1521,8,40,10,23,529,9.90425707931516,5.07887295632003,100,64,0,0,1,0,0,0,0,"Ghana",112,1,"112-1",0,0,0,0,0,0,98,4.58496747867057,12.8524610868895,12.9458252452597,8.26749360821893,8.36085776658913,0
1,0,26,676,8,48,10,10,100,9.81479514972513,4.98941102673,100,64,0,0,0,0,0,0,0,"Ghana",161,1,"161-1",1,0,0,1,0,0,11,2.39789527279837,10.8909007746342,13.1965482755937,8.49300550183583,10.7986530027953,0
4,1,32,1024,8,40,6,20,400,10.3869206172846,5.56153649428947,36,64,0,0,0,0,0,0,0,"Ghana",146,1,"146-1",1,0,0,1,1,0,71,4.26267987704132,13.8814454614297,13.2453384397631,9.61876558438838,8.98265856272178,0
5,1,28,784,8,40,12,10,100,10.3587565220249,5.5333723990298,144,64,0,0,0,0,0,0,0,"Ghana",18,1,"18-1",1,1,0,0,1,0,268,5.59098698051086,13.8562432802072,13.6020133837019,8.26525629969634,8.01102640319104,0
3,1,36,1296,8,56,12,18,324,10.43640001976,5.6110158967649,144,64,0,1,0,0,0,0,0,"Ghana",73,1,"73-1",0,1,0,0,0,0,55,4.00733318523247,13.2843808261681,14.4144239850886,9.27704764093563,10.4070907998561,0
5,1,36,1296,8,56,10,20,400,10.6025257380726,5.77714161507743,100,64,0,1,0,0,0,0,0,"Ghana",73,1,"73-1",0,1,0,0,0,0,55,4.00733318523247,13.2843808261681,14.4144239850886,9.27704764093563,10.4070907998561,0
3,1,28,784,8,58,10,12,144,10.3825674579429,5.55718333494774,100,64,0,0,0,0,0,0,0,"Ghana",16,1,"16-1",1,0,0,1,1,0,201,5.30330490805908,14.0690807959092,15.1060907804781,8.76577588785012,9.80278587241902,0
1,1,41,1681,8,58,16,19,361,10.8669174658702,6.04153334287509,256,64,0,0,1,0,0,0,0,"Ghana",16,1,"16-1",1,0,0,1,1,0,201,5.30330490805908,14.0690807959092,15.1060907804781,8.76577588785012,9.80278587241902,0
3,1,42,1764,8.58333333333333,40,19,17,289,11.6333907269436,6.80800660394848,361,73.6736111111111,1,0,0,0,0,0,0,"Ghana",41,1,"41-1",0,0,0,0,0,0,40,3.68887945411394,13.9038441357772,11.5091488216899,10.2149646816633,7.82026936757596,0
2,0,27,729,9,44,10,11,121,9.64029153348069,4.81490741048556,100,81,0,0,0,0,0,0,0,"Ghana",104,1,"104-1",0,0,0,0,1,0,26,3.25809653802148,10.8902659189409,10.3428436366642,7.63216938091942,7.08474709864272,0
1,0,31,961,9,44,10,15,225,9.64029153348069,4.81490741048556,100,81,0,0,0,0,0,0,0,"Ghana",104,1,"104-1",0,0,0,0,1,0,26,3.25809653802148,10.8902659189409,10.3428436366642,7.63216938091942,7.08474709864272,0
5,0,34,1156,9,44,19,9,81,11.172016920562,6.34663279756691,361,81,0,1,0,0,0,0,0,"Ghana",156,1,"156-1",1,0,0,1,0,0,72,4.27666611901606,12.2032230608623,10.4631802665072,7.92655694184624,6.18651414749114,0
2,1,24,576,9,48,10,8,64,8.94874563428772,4.12336151129259,100,81,0,0,0,0,0,0,0,"Ghana",91,1,"91-1",0,0,0,0,0,0,16,2.77258872223978,10.7289458693154,10.8984530878725,7.95635714707562,8.12586436563272,0
5,1,28,784,9,40,11,11,121,10.2273712623088,5.40198713931369,121,81,0,0,0,0,0,0,0,"Ghana",72,1,"72-1",0,1,0,0,0,1,26,3.25809653802148,12.379267657318,11.1171067339139,9.12117111929652,7.85901019589242,0
7,1,25,625,9,40,10,9,81,9.84279075721456,5.01740663421943,100,81,0,0,0,0,0,0,0,"Ghana",1,1,"1-1",1,0,1,0,1,0,31,3.43398720448515,11.5888036305371,11.5888774758958,8.15481642605195,8.15489027141065,0
2,1,36,1296,9,40,11,19,361,10.452823031064,5.62743890806887,121,81,1,0,0,0,0,0,0,"Ghana",101,1,"101-1",0,0,0,0,0,0,25,3.2188758248682,12.1730117832693,12.3794805131143,8.9541359584011,9.1606046882461,0
1,0,37,1369,9,40,14,17,289,10.6230345190414,5.79765039604631,196,81,0,0,1,0,0,0,0,"Ghana",18,1,"18-1",1,1,0,0,1,0,268,5.59098698051086,13.8562432802072,13.6020133837019,8.26525629969634,8.01102640319104,0
1,1,45,2025,9,40,12,27,729,11.1621387927855,6.3367546697904,144,81,1,0,0,0,0,0,0,"Ghana",142,1,"142-1",1,0,0,0,1,0,69,4.23410650459726,13.7934921442923,13.6835933706943,9.55938563969504,9.44948686609704,0
8,1,38,1444,9,40,10,22,484,9.0391346340154,4.21375051102027,100,81,0,0,0,0,0,0,0,"Ghana",119,1,"119-1",0,0,0,1,1,0,505,6.22455842927536,14.3700592700348,14.9209652963515,8.14550084075944,8.69640686707614,0
10,1,28,784,9,58,10,12,144,10.4516445591609,5.62626043616577,100,81,0,0,0,0,0,0,0,"Ghana",16,1,"16-1",1,0,0,1,1,0,201,5.30330490805908,14.0690807959092,15.1060907804781,8.76577588785012,9.80278587241902,0
2,1,39,1521,10,48,0,33,1089,10.0584077591424,5.23302363614729,0,100,0,0,0,0,0,0,0,"Ghana",64,1,"64-1",0,0,0,0,0,0,28,3.3322045101752,11.1899391193335,7.50518832093606,7.8577346091583,4.17298381076086,0
1,1,36,1296,10,48,10,20,400,10.0584077591424,5.23302363614729,100,100,0,0,0,0,0,0,0,"Ghana",64,1,"64-1",0,0,0,0,0,0,28,3.3322045101752,11.1899391193335,7.50518832093606,7.8577346091583,4.17298381076086,0
3,1,37,1369,10,48,10,21,441,10.0584077591424,5.23302363614729,100,100,0,0,0,0,0,0,0,"Ghana",64,1,"64-1",0,0,0,0,0,0,28,3.3322045101752,11.1899391193335,7.50518832093606,7.8577346091583,4.17298381076086,0
3,0,30,900,10,44,10,14,196,9.63022500997998,4.80484088698486,100,100,0,0,0,0,0,0,0,"Ghana",104,1,"104-1",0,0,0,0,1,0,26,3.25809653802148,10.8902659189409,10.3428436366642,7.63216938091942,7.08474709864272,0
1,1,45,2025,10,48,15,24,576,9.97148429037666,5.14610016738153,225,100,0,0,1,0,0,0,0,"Ghana",75,1,"75-1",0,0,0,0,0,1,21,3.04452243772342,11.3199621188086,10.6481265807378,8.27543968108518,7.60360414301438,0
3,1,32,1024,10,40,12,14,196,10.2659578342202,5.44057371122504,144,100,0,1,0,0,0,0,0,"Ghana",141,1,"141-1",1,0,0,1,1,0,76,4.33073334028633,12.3233772529971,10.9475039495277,7.99264391271077,6.61677060924137,0
2,1,34,1156,10,40,16,12,144,11.5479477637911,6.722563640796,256,100,1,0,0,0,0,0,0,"Ghana",41,1,"41-1",0,0,0,0,0,0,40,3.68887945411394,13.9038441357772,11.5091488216899,10.2149646816633,7.82026936757596,0
1,1,29,841,10,44,12,11,121,9.62510264554019,4.79971852254506,144,100,0,0,0,0,0,0,0,"Ghana",76,1,"76-1",0,0,0,1,0,0,20,2.99573227355399,10.8840288880873,12.146726151095,7.88829661453331,9.15099387754101,0
5,1,30,900,10,40,10,14,196,9.97227511683147,5.14689099383635,100,100,0,0,0,0,0,0,0,"Ghana",146,1,"146-1",1,0,0,1,1,0,71,4.26267987704132,13.8814454614297,13.2453384397631,9.61876558438838,8.98265856272178,0
6,1,40,1600,10,40,11,23,529,10.3266801490631,5.501296026068,121,100,0,0,0,0,0,0,0,"Ghana",26,1,"26-1",1,0,0,1,1,0,31,3.43398720448515,14.2814408618224,13.4196918269079,10.8474536573373,9.98570462242275,0
5,1,42,1764,10,40,14,22,484,9.86062665767318,5.03524253467805,196,100,0,0,0,0,0,0,0,"Ghana",77,1,"77-1",0,1,0,0,0,0,144,4.969813299576,13.5575122790214,14.7335230162941,8.5876989794454,9.7637097167181,0
9,1,29,841,10,58,10,13,169,10.4516445591609,5.62626043616577,100,100,0,0,0,0,0,0,0,"Ghana",16,1,"16-1",1,0,0,1,1,0,201,5.30330490805908,14.0690807959092,15.1060907804781,8.76577588785012,9.80278587241902,0
3,1,45,2025,10,54,6,33,1089,10.0473579229558,5.2219737999607,36,100,0,0,0,0,0,0,0,"Ghana",132,1,"132-1",1,0,0,0,1,0,173,5.15329159449778,16.0161221961009,16.1922805491477,10.8628306016031,11.0389889546499,0
2,1,29,841,11,44,0,23,529,9.13106719108167,4.30568306808655,0,121,0,0,0,0,0,0,0,"Ghana",82,1,"82-1",0,0,0,0,0,0,4,1.38629436111989,7.58998947036008,8.36823453829141,6.20369510924019,6.98194017717152,0
1,1,56,3136,11,44,6,44,1936,9.13106719108167,4.30568306808655,36,121,0,1,0,0,0,0,0,"Ghana",82,1,"82-1",0,0,0,0,0,0,4,1.38629436111989,7.58998947036008,8.36823453829141,6.20369510924019,6.98194017717152,0
3,0,29,841,11,40,10,13,169,9.67870678797038,4.85332266497525,100,121,0,0,0,0,0,0,0,"Ghana",14,1,"14-1",1,0,1,0,1,0,15,2.70805020110221,11.7193456039864,10.4043227267121,9.01129540288419,7.69627252560989,0
3,1,38,1444,11,40,10,22,484,9.80740725332524,4.98202313033011,100,121,0,0,0,0,0,0,0,"Ghana",137,1,"137-1",1,0,0,0,0,1,55,4.00733318523247,10.7585270011742,10.5372882386609,6.75119381594173,6.52995505342843,0
5,1,32,1024,11,40,10,16,256,9.94273787382573,5.1173537508306,100,121,0,0,0,0,0,0,0,"Ghana",147,1,"147-1",1,0,0,1,0,0,25,3.2188758248682,11.3003069052878,12.5034010950338,8.0814310804196,9.2845252701656,0
1,1,42,1764,11,40,10,26,676,9.73720299465199,4.91181887165686,100,121,0,1,0,0,0,0,0,"Ghana",112,1,"112-1",0,0,0,0,0,0,98,4.58496747867057,12.8524610868895,12.9458252452597,8.26749360821893,8.36085776658913,0
4,1,40,1600,11,40,10,24,576,9.82421437164162,4.99883024864649,100,121,0,1,0,0,0,0,0,"Ghana",112,1,"112-1",0,0,0,0,0,0,98,4.58496747867057,12.8524610868895,12.9458252452597,8.26749360821893,8.36085776658913,0
4,1,33,1089,11,40,10,17,289,10.334039495074,5.5086553720789,100,121,0,0,0,0,0,0,0,"Ghana",18,1,"18-1",1,1,0,0,1,0,268,5.59098698051086,13.8562432802072,13.6020133837019,8.26525629969634,8.01102640319104,0
2,1,37,1369,11,40,19,12,144,9.90425707931516,5.07887295632003,361,121,0,1,0,0,0,0,0,"Ghana",150,1,"150-1",1,0,0,1,1,1,431,6.06610809010375,15.4343955755643,15.1912485888184,9.36828748546055,9.12514049871465,0
5,1,33,1089,11,54,10,17,289,10.1606866082628,5.33530248526771,100,121,0,0,0,0,0,0,0,"Ghana",132,1,"132-1",1,0,0,0,1,0,173,5.15329159449778,16.0161221961009,16.1922805491477,10.8628306016031,11.0389889546499,0
7,1,62,3844,12,44,13,43,1849,10.0473579229558,5.2219737999607,169,144,1,0,0,0,0,0,0,"Ghana",104,1,"104-1",0,0,0,0,1,0,26,3.25809653802148,10.8902659189409,10.3428436366642,7.63216938091942,7.08474709864272,0
5,1,47,2209,12,48,0,41,1681,9.63224643779586,4.80686231480073,0,144,0,0,1,0,0,0,0,"Ghana",75,1,"75-1",0,0,0,0,0,1,21,3.04452243772342,11.3199621188086,10.6481265807378,8.27543968108518,7.60360414301438,0
4,1,35,1225,12,40,10,19,361,10.3577061659065,5.5323220429114,100,144,0,0,0,0,0,0,0,"Ghana",72,1,"72-1",0,1,0,0,0,1,26,3.25809653802148,12.379267657318,11.1171067339139,9.12117111929652,7.85901019589242,0
5,1,32,1024,12,40,10,16,256,9.47937388534989,4.65398976235476,100,144,0,1,0,0,0,0,0,"Ghana",41,1,"41-1",0,0,0,0,0,0,40,3.68887945411394,13.9038441357772,11.5091488216899,10.2149646816633,7.82026936757596,0
3,1,32,1024,12,40,0,26,676,9.94506676606736,5.11968264307224,0,144,0,1,0,0,0,0,0,"Ghana",51,1,"51-1",0,1,0,0,0,0,42,3.73766961828337,10.6745031744496,11.9925754712678,6.93683355616623,8.25490585298443,0
9,0,30,900,12,40,14,10,100,10.3112594667422,5.48587534374708,196,144,0,0,0,0,0,0,0,"Ghana",28,1,"28-1",1,1,0,0,0,0,136,4.91265488573605,13.6580164450433,12.2802575437196,8.74536155930725,7.36760265798355,0
7,1,37,1369,12,40,10,21,441,10.4651906798727,5.63980655687753,100,144,0,0,0,0,0,0,0,"Ghana",28,1,"28-1",1,1,0,0,0,0,136,4.91265488573605,13.6580164450433,12.2802575437196,8.74536155930725,7.36760265798355,0
2,1,35,1225,12,40,12,17,289,10.1553150644609,5.3299309414658,144,144,1,0,0,0,0,0,0,"Ghana",147,1,"147-1",1,0,0,1,0,0,25,3.2188758248682,11.3003069052878,12.5034010950338,8.0814310804196,9.2845252701656,0
5,0,46,2116,12,40,14,26,676,10.1118964440934,5.28651232109827,196,144,0,0,0,1,0,0,0,"Ghana",25,1,"25-1",1,0,0,0,0,0,217,5.37989735354046,13.7888477015509,14.8059861880278,8.40895034801044,9.42608883448734,0
4,1,53,2809,12,58,10,37,1369,10.4736055702465,5.6482214472514,100,144,0,1,0,0,0,0,0,"Ghana",16,1,"16-1",1,0,0,1,1,0,201,5.30330490805908,14.0690807959092,15.1060907804781,8.76577588785012,9.80278587241902,0
5,1,47,2209,12,40,10,31,961,9.69258592916318,4.86720180616806,100,144,0,0,0,0,0,0,0,"Ghana",120,1,"120-1",0,1,0,0,0,0,119,4.77912349311153,11.5088581472516,16.4154241004619,6.72973465414007,11.6363006073504,0
1,1,36,1296,13,40,14,16,256,10.3587076927078,5.53332356971267,196,169,0,0,1,0,0,0,0,"Ghana",72,1,"72-1",0,1,0,0,0,1,26,3.25809653802148,12.379267657318,11.1171067339139,9.12117111929652,7.85901019589242,0
6,1,35,1225,13,37.5,11,18,324,9.99781747739569,5.17243335440057,121,169,0,0,0,0,0,0,0,"Ghana",5,1,"5-1",1,0,0,1,0,0,24,3.17805383034795,11.8761372626333,11.5871103631596,8.69808343228535,8.40905653281165,0
2,0,39,1521,13,40,16,17,289,10.0608004986523,5.23541637565719,256,169,0,0,1,0,0,0,0,"Ghana",1,1,"1-1",1,0,1,0,1,0,31,3.43398720448515,11.5888036305371,11.5888774758958,8.15481642605195,8.15489027141065,0
1,0,36,1296,13,40,14,16,256,10.516527871453,5.69114374845786,196,169,0,0,1,0,0,0,0,"Ghana",28,1,"28-1",1,1,0,0,0,0,136,4.91265488573605,13.6580164450433,12.2802575437196,8.74536155930725,7.36760265798355,0
2,1,34,1156,13,40,12,16,256,10.5921017649253,5.76671764193015,144,169,0,1,0,0,0,0,0,"Ghana",18,1,"18-1",1,1,0,0,1,0,268,5.59098698051086,13.8562432802072,13.6020133837019,8.26525629969634,8.01102640319104,0
8,1,51,2601,13,40,10,35,1225,9.98813856329586,5.16275444030073,100,169,0,0,0,0,0,0,0,"Ghana",36,1,"36-1",0,0,0,0,0,1,26,3.25809653802148,12.3620520842139,14.1128390074679,9.10395554619242,10.8547424694464,0
6,0,32,1024,13,40,11,15,225,10.191313956373,5.36592983337789,121,169,0,0,1,0,0,0,0,"Ghana",36,1,"36-1",0,0,0,0,0,1,26,3.25809653802148,12.3620520842139,14.1128390074679,9.10395554619242,10.8547424694464,0
4,1,38,1444,14,40,10,22,484,9.78165475722282,4.9562706342277,100,196,0,1,0,0,0,0,0,"Ghana",137,1,"137-1",1,0,0,0,0,1,55,4.00733318523247,10.7585270011742,10.5372882386609,6.75119381594173,6.52995505342843,0
3,1,50,2500,14,40,6,38,1444,10.3577061659065,5.5323220429114,36,196,0,0,0,0,0,0,0,"Ghana",72,1,"72-1",0,1,0,0,0,1,26,3.25809653802148,12.379267657318,11.1171067339139,9.12117111929652,7.85901019589242,0
6,1,35,1225,14,40,11,18,324,10.8675047942771,6.04212067128196,121,196,1,0,0,0,0,0,0,"Ghana",72,1,"72-1",0,1,0,0,0,1,26,3.25809653802148,12.379267657318,11.1171067339139,9.12117111929652,7.85901019589242,0
5,1,40,1600,14,37.5,10,24,576,9.99781747739569,5.17243335440057,100,196,0,0,0,0,0,0,0,"Ghana",5,1,"5-1",1,0,0,1,0,0,24,3.17805383034795,11.8761372626333,11.5871103631596,8.69808343228535,8.40905653281165,0
6,0,45,2025,14,40,10,29,841,10.2586987621509,5.43331463915576,100,196,0,0,0,0,0,0,0,"Ghana",28,1,"28-1",1,1,0,0,0,0,136,4.91265488573605,13.6580164450433,12.2802575437196,8.74536155930725,7.36760265798355,0
8,1,36,1296,14,40,11,19,361,10.2557261886879,5.43034206569276,121,196,0,0,1,0,0,0,0,"Ghana",25,1,"25-1",1,0,0,0,0,0,217,5.37989735354046,13.7888477015509,14.8059861880278,8.40895034801044,9.42608883448734,0
1,0,55,3025,14,40,16,33,1089,10.9221319746271,6.09674785163192,256,196,0,0,1,0,0,0,0,"Ghana",25,1,"25-1",1,0,0,0,0,0,217,5.37989735354046,13.7888477015509,14.8059861880278,8.40895034801044,9.42608883448734,0
2,1,36,1296,14,40,16,14,196,9.78165475722282,4.9562706342277,256,196,0,0,1,0,0,0,0,"Ghana",119,1,"119-1",0,0,0,1,1,0,505,6.22455842927536,14.3700592700348,14.9209652963515,8.14550084075944,8.69640686707614,0
2,1,36,1296,15,48,10,20,400,9.90425707931516,5.07887295632003,100,225,0,0,0,0,0,0,0,"Ghana",57,1,"57-1",0,0,0,0,0,0,13,2.56494935746154,10.6357251479965,7.16426173396547,8.07077579053496,4.59931237650393,0
4,1,37,1369,15,48,10,21,441,9.89684506267653,5.0714609396814,100,225,0,0,1,0,0,0,0,"Ghana",75,1,"75-1",0,0,0,0,0,1,21,3.04452243772342,11.3199621188086,10.6481265807378,8.27543968108518,7.60360414301438,0
8,1,45,2025,15,40,14,25,625,10.4356316581403,5.61024753514518,196,225,0,1,0,0,0,0,0,"Ghana",1,1,"1-1",1,0,1,0,1,0,31,3.43398720448515,11.5888036305371,11.5888774758958,8.15481642605195,8.15489027141065,0
3,1,32,1024,15,44,12,14,196,10.1325259353257,5.30714181233058,144,225,0,0,0,0,0,0,0,"Ghana",76,1,"76-1",0,0,0,1,0,0,20,2.99573227355399,10.8840288880873,12.146726151095,7.88829661453331,9.15099387754101,0
4,1,52,2704,15,40,10,36,1296,10.3350399954076,5.50965587241248,100,225,0,0,0,0,1,0,0,"Ghana",36,1,"36-1",0,0,0,0,0,1,26,3.25809653802148,12.3620520842139,14.1128390074679,9.10395554619242,10.8547424694464,0
3,1,40,1600,15,40,11,23,529,10.3585123515928,5.53312822859763,121,225,0,0,1,0,0,0,0,"Ghana",25,1,"25-1",1,0,0,0,0,0,217,5.37989735354046,13.7888477015509,14.8059861880278,8.40895034801044,9.42608883448734,0
5,1,43,1849,15,40,14,23,529,10.6608123346065,5.8354282116114,196,225,0,0,0,0,0,0,0,"Ghana",150,1,"150-1",1,0,0,1,1,1,431,6.06610809010375,15.4343955755643,15.1912485888184,9.36828748546055,9.12514049871465,0
4,0,36,1296,16,40,11,19,361,9.70955146332148,4.88416734032635,121,256,0,0,1,0,0,0,0,"Ghana",30,1,"30-1",1,0,0,1,0,0,18,2.89037175789616,10.6814840597829,11.5871103631596,7.79111230188674,8.69673860526344,0
2,1,31,961,16,37.5,10,15,225,9.47937388534989,4.65398976235476,100,256,0,1,0,0,0,0,0,"Ghana",5,1,"5-1",1,0,0,1,0,0,24,3.17805383034795,11.8761372626333,11.5871103631596,8.69808343228535,8.40905653281165,0
2,1,35,1225,16,44,12,17,289,10.1725210659098,5.34713694291471,144,256,0,1,0,0,0,0,0,"Ghana",76,1,"76-1",0,0,0,1,0,0,20,2.99573227355399,10.8840288880873,12.146726151095,7.88829661453331,9.15099387754101,0
2,0,36,1296,16,40,16,14,196,10.2883937813338,5.46300965833871,256,256,0,0,0,0,0,0,0,"Ghana",7,1,"7-1",1,1,0,0,0,1,120,4.78749174278205,12.5119935359863,12.6857226518277,7.72450179320425,7.89823090904565,0
6,0,43,1849,16,40,10,27,729,10.1745777729666,5.34919364997142,100,256,0,0,0,0,0,0,0,"Ghana",25,1,"25-1",1,0,0,0,0,0,217,5.37989735354046,13.7888477015509,14.8059861880278,8.40895034801044,9.42608883448734,0
4,1,38,1444,16,40,11,21,441,11.0686090904665,6.24322496747134,121,256,1,0,0,0,0,0,0,"Ghana",25,1,"25-1",1,0,0,0,0,0,217,5.37989735354046,13.7888477015509,14.8059861880278,8.40895034801044,9.42608883448734,0
1,0,42,1764,16,45,16,20,400,10.9991187534702,6.17373463047508,256,256,1,0,0,0,0,0,0,"Ghana",150,1,"150-1",1,0,0,1,1,1,431,6.06610809010375,15.4343955755643,15.1912485888184,9.36828748546055,9.12514049871465,0
3,1,34,1156,17,57,10,18,324,9.6906829790171,4.86529885602197,100,289,0,0,0,0,0,0,0,"Ghana",10,1,"10-1",1,1,0,0,0,0,11,2.39789527279837,10.4392040639006,6.69425810471973,8.04130879110223,4.29636283192136,0
1,0,34,1156,17,44,10,18,324,9.59059952046012,4.76521539746499,100,289,0,0,0,1,0,0,0,"Ghana",34,1,"34-1",1,0,0,0,0,0,25,3.2188758248682,10.4264345368345,10.039472851631,7.2075587119663,6.8205970267628,0
8,1,52,2704,17,48,0,46,2116,9.94632137877806,5.12093725578293,0,289,0,0,0,0,0,0,0,"Ghana",75,1,"75-1",0,0,0,0,0,1,21,3.04452243772342,11.3199621188086,10.6481265807378,8.27543968108518,7.60360414301438,0
7,0,36,1296,17,40,12,18,324,9.95242433889709,5.12704021590196,144,289,0,0,0,1,0,0,0,"Ghana",75,1,"75-1",0,0,0,0,0,1,21,3.04452243772342,11.3199621188086,10.6481265807378,8.27543968108518,7.60360414301438,0
4,1,45,2025,17,37.5,10,29,841,10.0322442851458,5.20686016215066,100,289,0,0,0,0,0,0,0,"Ghana",5,1,"5-1",1,0,0,1,0,0,24,3.17805383034795,11.8761372626333,11.5871103631596,8.69808343228535,8.40905653281165,0
3,1,32,1024,17,37.5,14,12,144,10.0322442851458,5.20686016215066,196,289,0,0,0,0,0,0,0,"Ghana",5,1,"5-1",1,0,0,1,0,0,24,3.17805383034795,11.8761372626333,11.5871103631596,8.69808343228535,8.40905653281165,0
