WID,MALE,AGE,AGESQ,TENURE,HOURS,EDUC,PEXP,PEXPSQ,LMEARNCP,LMEARNPP,EDUCSQ,TENSQ,MGMT,SUPER,ADMIN,SALES,TECH,WAVE2,WAVE3,COUNTRY,FIRM,WAVE,FIRMWAVE,CAPCITY,WOOD1,TEXTILE1,METAL1,ANYFOR,ANYSTAT,EMP,LEMP,LVADPPP,LCAPPPP,LVADEMPPPP,LCAPEMPPPP,Tr
1,0,32,1024,1.25,45,12,14,196,6.87371623675871,3.7778746156855,144,1.5625,1,0,0,0,0,0,0,"Zambia",263,1,"263-1",0,0,0,0,0,0,125,4.8283137373023,9.66399832268583,14.2880173174281,4.83568458538353,9.4597035801258,0
1,1,23,529,1,91,14,3,9,7.09685978807292,4.00101816699971,196,1,1,0,0,0,0,0,0,"Zambia",437,1,"437-1",1,0,0,0,0,0,19,2.94443897916644,13.0326725126424,10.2832849138957,10.088233533476,7.33884593472926,0
1,1,34,1156,2,45,14,14,196,7.09685978807292,4.00101816699971,196,4,1,0,0,0,0,0,0,"Zambia",465,1,"465-1",1,1,0,0,0,0,29,3.36729582998647,10.115073942046,10.2244444138728,6.74777811205953,6.85714858388633,0
1,1,43,1849,3,45,6,31,961,7.09685978807292,4.00101816699971,36,9,1,0,0,0,0,0,0,"Zambia",737,1,"737-1",0,0,1,0,0,0,2,0.693147180559945,6.58759814606439,10.3114557908624,5.89445096550445,9.61830861030245,0
1,1,54,2916,9,40,10,38,1444,7.47985204032903,4.38401041925581,100,81,1,0,0,0,0,0,0,"Zambia",331,1,"331-1",1,0,0,0,0,1,144,4.969813299576,14.1933667952576,12.9425449508285,9.2235534956816,7.9727316512525,0
1,1,35,1225,8,54,12,17,289,7.60768541183892,4.5118437907657,144,64,1,0,0,0,0,0,0,"Zambia",257,1,"257-1",1,0,0,0,0,0,70,4.24849524204936,10.6971828060315,13.6356921313884,6.44868756398214,9.38719688933904,0
2,1,34,1156,1,40,10,18,324,7.68464645297504,4.58880483190183,100,1,1,0,0,0,0,0,0,"Zambia",986,1,"986-1",0,0,1,0,0,0,85,4.44265125649032,15.7817606629064,9.43598705350851,11.3391094064161,4.99333579701819,0
2,1,48,2304,3.5,40,12,30,900,7.68464645297504,4.58880483190183,144,12.25,1,0,0,0,0,0,0,"Zambia",231,1,"231-1",0,0,1,0,0,0,27,3.29583686600433,11.6334854796976,15.9382772243825,8.33764861369327,12.6424403583782,0
4,1,25,625,5,54,9,10,100,7.79000696863287,4.69416534755965,81,25,1,0,0,0,0,0,0,"Zambia",198,1,"198-1",1,0,1,0,0,0,10,2.30258509299405,8.51261796847907,11.6695792750156,6.21003287548502,9.36699418202155,0
1,1,29,841,2.5,78,12,11,121,7.79000696863287,4.69416534755965,144,6.25,1,0,0,0,0,0,0,"Zambia",413,1,"413-1",1,0,0,0,0,0,18,2.89037175789616,7.45016101491834,10.2832849138957,4.55978925702218,7.39291315599954,0
3,1,29,841,6,80,12,11,121,7.79000696863287,4.69416534755965,144,36,1,0,0,0,0,0,0,"Zambia",863,1,"863-1",1,0,0,0,0,0,14,2.63905732961526,10.0417495922265,12.4317193270625,7.40269226261124,9.79266199744724,0
5,1,32,1024,15,48,12,14,196,7.79000696863287,4.69416534755965,144,225,1,0,0,0,0,0,0,"Zambia",178,1,"178-1",1,1,0,0,0,0,25,3.2188758248682,9.64328528108829,11.6695792750156,6.42440945622009,8.4507034501474,0
1,1,53,2809,27,40,14,33,1089,7.79000696863287,4.69416534755965,196,729,1,0,0,0,0,0,0,"Zambia",278,1,"278-1",1,0,1,0,0,0,15,2.70805020110221,9.00331833226339,12.9425449508285,6.29526813116118,10.2344947497263,0
4,1,42,1764,15,45,16,20,400,7.88531714843719,4.78947552736398,256,225,1,0,0,0,0,0,0,"Zambia",713,1,"713-1",1,0,1,0,0,1,93,4.53259949315326,13.7478547427935,12.8591633418894,9.21525524964024,8.32656384873614,0
1,1,24,576,7,45,9,9,81,7.94415764846013,4.84831602738691,81,49,1,0,0,0,0,0,0,"Zambia",823,1,"823-1",1,1,0,0,0,0,12,2.484906649788,8.85627047341463,8.3607005901439,6.37136382362663,5.8757939403559,0
1,1,30,900,2,45,14,10,100,7.94415764846013,4.84831602738691,196,4,1,0,0,0,0,0,0,"Zambia",82,1,"82-1",0,0,1,0,0,0,115,4.74493212836325,14.0384966909389,15.8329167087247,9.29356456257565,11.0879845803615,0
1,1,39,1521,5,60,10,23,529,7.94415764846013,4.84831602738691,100,25,1,0,0,0,0,0,0,"Zambia",315,1,"315-1",0,0,0,0,0,0,40,3.68887945411394,10.1798114879629,12.9425449508285,6.49093203384896,9.25366549671456,0
2,1,32,1024,10,45,10,16,256,8.07768904108465,4.98184742001143,100,100,1,0,0,0,0,0,0,"Zambia",686,1,"686-1",1,1,0,0,0,0,16,2.77258872223978,10.1269043232516,12.4317193270625,7.35431560101182,9.65913060482272,0
5,0,40,1600,1,45,13,21,441,8.07768904108465,4.98184742001143,169,1,1,0,0,0,0,0,0,"Zambia",686,1,"686-1",1,1,0,0,0,0,16,2.77258872223978,10.1269043232516,12.4317193270625,7.35431560101182,9.65913060482272,0
1,1,40,1600,2,50,16,18,324,8.26416860802727,5.16832698695405,256,4,1,0,0,0,0,0,0,"Zambia",364,1,"364-1",1,0,0,0,0,1,98,4.58496747867057,12.8209987438359,13.6749128445417,8.23603126516533,9.08994536587113,0
2,1,22,484,0.666666666666667,45,12,4,16,8.30083259239886,5.20499097132565,144,0.444444444444444,1,0,0,0,0,0,0,"Zambia",284,1,"284-1",0,0,0,0,0,0,13,2.56494935746154,11.4153697310086,12.4317193270625,8.85042037354706,9.86676996960096,0
1,1,31,961,5,42,12,13,169,8.30083259239886,5.20499097132565,144,25,1,0,0,0,0,0,0,"Zambia",344,1,"344-1",0,0,0,0,0,0,46,3.8286413964891,13.3777654923075,13.8180136881824,9.5491240958184,9.9893722916933,0
1,1,30,900,5,35,10,14,196,8.30083259239886,5.20499097132565,100,25,1,0,0,0,0,0,0,"Zambia",114,1,"114-1",0,0,0,0,0,0,19,2.94443897916644,4.62804522060529,12.4317193270625,1.68360624143885,9.48728034789606,0
4,1,42,1764,8,45,11,25,625,8.30083259239886,5.20499097132565,121,64,1,0,0,0,0,0,0,"Zambia",2,1,"2-1",0,0,0,0,0,0,70,4.24849524204936,11.2774282563895,14.3288393119484,7.02893301434014,10.080344069899,0
1,1,44,1936,0.208333333333333,45,12,26,676,8.30083259239886,5.20499097132565,144,0.0434027777777778,1,0,0,0,0,0,0,"Zambia",561,1,"561-1",0,0,0,1,0,0,18,2.89037175789616,10.8148867559193,12.0262542189543,7.92451499802314,9.13588246105814,0
1,1,45,2025,22,50,4,35,1225,8.30083259239886,5.20499097132565,16,484,1,0,0,0,0,0,0,"Zambia",547,1,"547-1",1,1,0,0,0,0,4,1.38629436111989,12.2712073361216,11.0612983150989,10.8849129750017,9.67500395397901,0
7,1,26,676,4,45,14,6,36,8.48315414919281,5.3873125281196,196,16,1,0,0,0,0,0,0,"Zambia",276,1,"276-1",1,0,1,0,0,0,70,4.24849524204936,11.8612229000221,12.9425449508285,7.61272765797274,8.69404970877914,0
1,1,50,2500,25.5833333333333,45,9,35,1225,8.49968345114402,5.40384183007081,81,654.506944444444,1,0,0,0,0,0,0,"Zambia",95,1,"95-1",0,0,1,0,0,0,127,4.84418708645859,13.3326750694822,12.9425449508285,8.48848798302361,8.09835786436991,0
3,1,35,1225,13,90,16,13,169,8.56319685686635,5.46735523579313,256,169,1,0,0,0,0,0,0,"Zambia",839,1,"839-1",0,0,0,0,0,0,65,4.17438726989564,10.0892660580902,14.0411572394966,5.91487878819456,9.86676996960096,0
1,1,29,841,0.583333333333333,45,14,9,81,8.63730482902007,5.54146320794686,196,0.340277777777778,1,0,0,0,0,0,0,"Zambia",565,1,"565-1",0,0,1,0,0,0,244,5.4971682252932,13.6848757330261,13.6749128445417,8.1877075077329,8.1777446192485,0
1,1,46,2116,8,70,13,27,729,8.63730482902007,5.54146320794686,169,64,1,0,0,0,0,0,0,"Zambia",2,1,"2-1",0,0,0,0,0,0,70,4.24849524204936,11.2774282563895,14.3288393119484,7.02893301434014,10.080344069899,0
9,1,29,841,8,50,12,11,121,8.67239614883134,5.57655452775813,144,64,1,0,0,0,0,0,0,"Zambia",224,1,"224-1",1,0,0,0,0,1,191,5.25227342804663,13.8036269097481,15.8329167087247,8.55135348170147,10.5806432806781,0
4,1,43,1849,3,45,14,23,529,8.70629770050702,5.61045607943381,196,9,1,0,0,0,0,0,0,"Zambia",636,1,"636-1",1,0,0,1,1,0,204,5.31811999384422,14.4567097110523,13.6356921313884,9.13858971720808,8.31757213754418,0
2,1,29,841,4,40,13,10,100,8.7708362216446,5.67499460057138,169,16,1,0,0,0,0,0,0,"Zambia",118,1,"118-1",1,0,0,1,0,0,40,3.68887945411394,12.1067800461732,11.5154285951883,8.41790059205926,7.82654914107436,0
1,0,33,1089,5,35,14,13,169,8.7708362216446,5.67499460057138,196,25,1,0,0,0,0,0,0,"Zambia",461,1,"461-1",0,0,0,1,0,0,4,1.38629436111989,8.39850466171164,10.6399598578344,7.01221030059175,9.25366549671451,0
1,1,34,1156,12,40,14,14,196,8.7708362216446,5.67499460057138,196,144,1,0,0,0,0,0,0,"Zambia",455,1,"455-1",1,0,0,0,0,1,83,4.4188406077966,11.5510679717182,13.6356921313884,7.1322273639216,9.2168515235918,0
3,1,29,841,2.08333333333333,40,13,10,100,8.78325874164315,5.68741712056994,169,4.34027777777778,1,0,0,0,0,0,0,"Zambia",118,1,"118-1",1,0,0,1,0,0,40,3.68887945411394,12.1067800461732,11.5154285951883,8.41790059205926,7.82654914107436,0
1,1,33,1089,10,44,12,15,225,8.81365621882752,5.71781459775431,144,100,1,0,0,0,0,0,0,"Zambia",819,1,"819-1",0,0,0,0,1,1,358,5.8805329864007,13.2179167913657,13.6356921313884,7.337383804965,7.7551591449877,0
1,1,42,1764,16,45,10,26,676,8.83146084346103,5.73561922238782,100,256,1,0,0,0,0,0,0,"Zambia",925,1,"925-1",0,0,1,0,0,0,150,5.01063529409626,13.8759890445306,16.1205987811764,8.86535375043434,11.1099634870801,0
2,0,54,2916,21,45,9,39,1521,8.86044838033428,5.76460675926107,81,441,1,0,0,0,0,0,0,"Zambia",795,1,"795-1",0,0,0,1,1,0,246,5.50533153593236,14.0552250068222,13.6844822955579,8.54989347088984,8.17915075962554,0
1,1,37,1369,7,60,13,18,324,8.99397977295881,5.89813815188559,169,49,1,0,0,0,0,0,0,"Zambia",419,1,"419-1",0,0,0,0,0,0,56,4.02535169073515,12.6274656356525,12.2493977702685,8.60211394491735,8.22404607953335,0
1,1,38,1444,8,60,14,18,324,8.99397977295881,5.89813815188559,196,64,1,0,0,0,0,0,0,"Zambia",994,1,"994-1",1,0,0,0,1,0,106,4.66343909411207,15.76126328868,13.3480100589367,11.0978241945679,8.68457096482463,0
7,1,42,1764,17,45,16,20,400,8.99397977295881,5.89813815188559,256,289,1,0,0,0,0,0,0,"Zambia",365,1,"365-1",0,0,1,0,0,0,45,3.80666248977032,11.9428540889806,13.8180136881824,8.13619159921028,10.0113511984121,0
1,1,56,3136,18.5,45,10,40,1600,8.99397977295881,5.89813815188559,100,342.25,1,0,0,0,0,0,0,"Zambia",564,1,"564-1",0,0,0,1,0,0,60,4.0943445622221,12.9653017015273,15.2451300438225,8.8709571393052,11.1507854816004,0
1,0,47,2209,0.5,40,12,29,841,9.01867238554918,5.92283076447596,144,0.25,1,0,0,0,0,0,0,"Zambia",224,1,"224-1",1,0,0,0,0,1,191,5.25227342804663,13.8036269097481,15.8329167087247,8.55135348170147,10.5806432806781,0
1,1,42,1764,13,48,14,22,484,9.17630132975276,6.08045970867954,196,169,1,0,0,0,0,0,0,"Zambia",70,1,"70-1",1,0,0,0,0,0,150,5.01063529409626,12.706136969054,14.3288393119484,7.69550167495774,9.31820401785214,0
1,1,47,2209,1.33333333333333,50,14,27,729,9.17630132975276,6.08045970867954,196,1.77777777777778,1,0,0,0,0,0,0,"Zambia",372,1,"372-1",1,1,0,0,0,0,8,2.07944154167984,7.76687833779995,13.443320238741,5.68743679612011,11.3638786970612,0
2,1,43,1849,12.5,40,14,23,529,9.20909115257575,6.11324953150254,196,156.25,1,0,0,0,0,0,0,"Zambia",542,1,"542-1",0,0,0,1,0,1,164,5.0998664278242,14.5618381226367,16.1205987811764,9.4619716948125,11.0207323533522,0
4,1,38,1444,6.5,45,16,16,256,9.22509149392219,6.12924987284898,256,42.25,1,0,0,0,0,0,0,"Zambia",648,1,"648-1",1,0,0,0,0,0,170,5.13579843705026,12.0412269586756,14.2234787962906,6.90542852162534,9.08768035924034,0
1,1,34,1156,5,40,16,12,144,9.2563440374263,6.16050241635308,256,25,1,0,0,0,0,0,0,"Zambia",542,1,"542-1",0,0,0,1,0,1,164,5.0998664278242,14.5618381226367,16.1205987811764,9.4619716948125,11.0207323533522,0
1,1,40,1600,1.58333333333333,45,16,18,324,9.27161150955708,6.17576988848387,256,2.50694444444445,1,0,0,0,0,0,0,"Zambia",523,1,"523-1",0,0,0,1,1,0,64,4.15888308335967,11.2221429407324,11.1099634870802,7.06325985737273,6.95108040372053,0
2,1,37,1369,12,45,14,17,289,9.39944488106697,6.30360325999375,196,144,1,0,0,0,0,0,0,"Zambia",798,1,"798-1",0,0,1,0,0,0,13,2.56494935746154,10.2845748104109,10.6399598578344,7.71962545294936,8.07501050037286,0
10,1,41,1681,11,50,16,19,361,9.58176643786092,6.48592481678771,256,121,1,0,0,0,0,0,0,"Zambia",794,1,"794-1",0,0,1,0,1,0,505,6.22455842927536,16.5506515778417,18.1355018017187,10.3260931485663,11.9109433724433,0
1,1,40,1600,19,45,9,25,625,9.6358336591312,6.53999203805798,81,361,1,0,0,0,0,0,0,"Zambia",596,1,"596-1",0,0,1,0,0,0,27,3.29583686600433,11.655291477589,15.2451300438225,8.35945461158467,11.9492931778182,0
1,1,32,1024,2,40,16,10,100,9.68712695351875,6.59128533244553,256,4,1,0,0,0,0,0,0,"Zambia",530,1,"530-1",0,0,0,1,1,0,46,3.8286413964891,12.647151814033,12.8371844351707,8.8185104175439,9.0085430386816,0
9,1,41,1681,16,40,16,19,361,9.68712695351875,6.59128533244553,256,256,1,0,0,0,0,0,0,"Zambia",743,1,"743-1",0,0,0,0,0,1,1037,6.94408720822953,16.5217226680624,15.8329167087247,9.57763545983287,8.88882950049517,0
8,1,60,3600,30,48,14,40,1600,9.68712695351875,6.59128533244553,196,900,1,0,0,0,0,0,0,"Zambia",175,1,"175-1",0,0,0,0,1,0,432,6.06842558824411,15.7091591198944,16.3437423324906,9.64073353165029,10.2753167442465,0
3,1,40,1600,7,40,14,20,400,9.76716966119229,6.67132804011907,196,49,1,0,0,0,0,0,0,"Zambia",483,1,"483-1",1,1,0,0,0,0,18,2.89037175789616,9.73165697115965,11.7385721465026,6.84128521326349,8.84820038860644,0
1,1,55,3025,10,40,13,36,1296,9.78243713332308,6.68659551224986,169,100,1,0,0,0,0,0,0,"Zambia",730,1,"730-1",0,0,0,0,0,0,67,4.20469261939097,13.6527106934607,9.61830861030247,9.44801807406973,5.4136159909115,0
4,1,32,1024,7,40,16,10,100,9.78697228848847,6.69113066741525,256,49,1,0,0,0,0,0,0,"Zambia",539,1,"539-1",0,0,0,0,1,1,764,6.63856778916652,16.9497128687669,16.7926925525386,10.3111450796004,10.1541247633721,0
1,1,48,2304,4,40,12,30,900,9.78697228848847,6.69113066741525,144,16,1,0,0,0,0,0,0,"Zambia",795,1,"795-1",0,0,0,1,1,0,246,5.50533153593236,14.0552250068222,13.6844822955579,8.54989347088984,8.17915075962554,0
2,1,44,1936,0.833333333333333,40,12,26,676,9.82253159052495,6.72668996945174,144,0.694444444444445,1,0,0,0,0,0,0,"Zambia",539,1,"539-1",0,0,0,0,1,1,764,6.63856778916652,16.9497128687669,16.7926925525386,10.3111450796004,10.1541247633721,0
3,1,35,1225,12,50,13,16,256,9.82688889589391,6.73104727482069,169,144,1,0,0,0,0,0,0,"Zambia",61,1,"61-1",1,0,0,1,1,0,200,5.29831736654804,13.7070495905204,14.0411572394966,8.40873222397236,8.74283987294856,0
3,1,50,2500,12,45,12,32,1024,9.91027050483296,6.81442888375974,144,144,1,0,0,0,0,0,0,"Zambia",730,1,"730-1",0,0,0,0,0,0,67,4.20469261939097,13.6527106934607,9.61830861030247,9.44801807406973,5.4136159909115,0
2,1,48,2304,1.16666666666667,45,14,28,784,9.96475869011703,6.86891706904381,196,1.36111111111111,1,0,0,0,0,0,0,"Zambia",849,1,"849-1",0,0,0,0,0,0,84,4.43081679884331,11.5013683031659,13.6356921313884,7.07055150432259,9.20487533254509,0
1,1,40,1600,18,45,14,20,400,9.98352096657255,6.88767934549934,196,324,1,0,0,0,0,0,0,"Zambia",990,1,"990-1",0,0,0,1,1,0,121,4.79579054559674,14.7175845435171,12.9425449508285,9.92179399792036,8.14675440523176,0
1,1,25,625,0.166666666666667,40,13,6,36,9.98723154596909,6.89138992489587,169,0.0277777777777778,1,0,0,0,0,0,0,"Zambia",233,1,"233-1",0,0,0,1,0,0,36,3.58351893845611,12.6672088889745,15.2649326711187,9.08368995051839,11.6814137326626,0
1,1,35,1225,0.333333333333333,45,16,13,169,10.0055806846373,6.90973906356407,256,0.111111111111111,1,0,0,0,0,0,0,"Zambia",822,1,"822-1",1,0,0,1,0,0,27,3.29583686600433,12.7686095299991,14.6472930430669,9.47277266399477,11.3514561770626,0
3,1,48,2304,9,40,14,28,784,10.0621328541422,6.96629123306899,196,81,1,0,0,0,0,0,0,"Zambia",477,1,"477-1",1,0,0,1,1,0,15,2.70805020110221,13.0428989693494,14.7343044200565,10.3348487682472,12.0262542189543,0
7,1,32,1024,9,45,16,10,100,10.0925920616269,6.9967504405537,256,81,1,0,0,0,0,0,0,"Zambia",312,1,"312-1",1,1,0,0,0,0,55,4.00733318523247,12.7561764945081,13.0195059919646,8.74884330927563,9.01217280673213,0
1,1,43,1849,2.5,50,16,21,441,10.1058372883769,7.00999566730372,256,6.25,1,0,0,0,0,0,0,"Zambia",61,1,"61-1",1,0,0,1,1,0,200,5.29831736654804,13.7070495905204,14.0411572394966,8.40873222397236,8.74283987294856,0
10,1,37,1369,10,40,16,15,225,10.2467427414542,7.15090112038096,256,100,1,0,0,0,0,0,0,"Zambia",113,1,"113-1",0,0,0,1,1,0,305,5.72031177660741,15.2319610741995,17.0368895130506,9.51164929759209,11.3165777364432,0
1,1,36,1296,3,47,16,14,196,10.5625956908726,7.46675406979943,256,9,1,0,0,0,0,0,0,"Zambia",661,1,"661-1",0,0,0,1,1,0,62,4.12713438504509,13.4154651769882,11.3331070383944,9.28833079194311,7.20597265334931,0
9,1,39,1521,5,54,12,21,441,10.6034176853929,7.50757606431969,144,25,1,0,0,0,0,0,0,"Zambia",113,1,"113-1",0,0,0,1,1,0,305,5.72031177660741,15.2319610741995,17.0368895130506,9.51164929759209,11.3165777364432,0
1,1,38,1444,20,40,16,16,256,11.4386429645458,8.34280134347262,256,400,1,0,0,0,0,0,0,"Zambia",602,1,"602-1",1,0,0,0,0,1,432,6.06842558824411,15.401512112306,15.9382772243825,9.33308652406189,9.86985163613839,0
1,1,35,1225,3.5,48,7,22,484,6.33471973602603,3.23887811495281,49,12.25,0,1,0,0,0,0,0,"Zambia",537,1,"537-1",0,0,0,0,0,0,17,2.83321334405622,9.11156914906477,12.0262542189543,6.27835580500855,9.19304087489808,0
2,1,29,841,1.66666666666667,60,9,14,196,6.54057179023018,3.44473016915696,81,2.77777777777778,0,1,0,0,0,0,0,"Zambia",799,1,"799-1",0,0,0,0,0,0,16,2.77258872223978,11.2115608314018,11.3331070383944,8.43897210916202,8.56051831615462,0
2,1,20,400,2,70,12,2,4,6.69139467996476,3.59555305889154,144,4,0,1,0,0,0,0,0,"Zambia",863,1,"863-1",1,0,0,0,0,0,14,2.63905732961526,10.0417495922265,12.4317193270625,7.40269226261124,9.79266199744724,0
1,1,32,1024,8,48,9,17,289,6.69139467996476,3.59555305889154,81,64,0,1,0,0,0,0,0,"Zambia",922,1,"922-1",0,0,0,0,0,0,26,3.25809653802148,9.57352641952176,13.0378551306328,6.31542988150028,9.77975859261132,0
2,1,45,2025,7,45,12,27,729,6.69139467996476,3.59555305889154,144,49,0,1,0,0,0,0,0,"Zambia",379,1,"379-1",1,0,0,1,0,1,9,2.19722457733622,11.0866782519231,12.4317193270625,8.88945367458688,10.2344947497263,0
2,1,23,529,2,84,9,8,64,6.78670485976908,3.69086323869587,81,4,0,1,0,0,0,0,0,"Zambia",791,1,"791-1",1,0,0,0,0,0,22,3.09104245335832,10.0156758000643,12.7194013995143,6.92463334670598,9.62835894615598,0
4,1,40,1600,12,45,7,27,729,6.90650605958171,3.81066443850849,49,144,0,1,0,0,0,0,0,"Zambia",849,1,"849-1",0,0,0,0,0,0,84,4.43081679884331,11.5013683031659,13.6356921313884,7.07055150432259,9.20487533254509,0
2,1,21,441,2,70,7,8,64,6.95375894443225,3.85791732335903,49,4,0,1,0,0,0,0,0,"Zambia",437,1,"437-1",1,0,0,0,0,0,19,2.94443897916644,13.0326725126424,10.2832849138957,10.088233533476,7.33884593472926,0
3,1,37,1369,14,45,7,24,576,6.95375894443225,3.85791732335903,49,196,0,1,0,0,0,0,0,"Zambia",816,1,"816-1",0,0,1,0,0,0,10,2.30258509299405,9.58798083626192,11.2922850438741,7.28539574326787,8.98969995088005,0
2,1,37,1369,1.66666666666667,66,7,24,576,6.95375894443225,3.85791732335903,49,2.77777777777778,0,1,0,0,0,0,0,"Zambia",263,1,"263-1",0,0,0,0,0,0,125,4.8283137373023,9.66399832268583,14.2880173174281,4.83568458538353,9.4597035801258,0
1,1,22,484,1.33333333333333,50,12,4,16,7.02786691658597,3.93202529551276,144,1.77777777777778,0,1,0,0,0,0,0,"Zambia",709,1,"709-1",0,0,0,1,0,0,4,1.38629436111989,7.59252495065517,10.4168163065202,6.20623058953528,9.03052194540031,0
1,1,30,900,0.916666666666667,40,10,14,196,7.09685978807292,4.00101816699971,100,0.840277777777778,0,1,0,0,0,0,0,"Zambia",134,1,"134-1",1,0,1,0,0,0,5,1.6094379124341,8.70035389442821,8.92516142974252,7.09091598199411,7.31572351730842,0
3,1,45,2025,5.5,45,12,27,729,7.09685978807292,4.00101816699971,144,30.25,0,1,0,0,0,0,0,"Zambia",2,1,"2-1",0,0,0,0,0,0,70,4.24849524204936,11.2774282563895,14.3288393119484,7.02893301434014,10.080344069899,0
5,1,48,2304,19,48,6,36,1296,7.09685978807292,4.00101816699971,36,361,0,1,0,0,0,0,0,"Zambia",472,1,"472-1",1,1,0,0,0,0,14,2.63905732961526,7.72083439929854,11.7385721465026,5.08177706968328,9.09951481688734,0
2,1,53,2809,5,40,9,38,1444,7.09685978807292,4.00101816699971,81,25,0,1,0,0,0,0,0,"Zambia",278,1,"278-1",1,0,1,0,0,0,15,2.70805020110221,9.00331833226339,12.9425449508285,6.29526813116118,10.2344947497263,0
3,1,29,841,11,45,10,13,169,7.13608050122621,4.04023888015299,100,121,0,1,0,0,0,0,0,"Zambia",386,1,"386-1",0,0,1,0,0,0,66,4.18965474202643,12.7390037771343,14.6653115485696,8.54934903510787,10.4756568065432,0
4,1,53,2809,7,50,14,33,1089,7.16139830921049,4.06555668813728,196,49,0,1,0,0,0,0,0,"Zambia",17,1,"17-1",0,0,1,0,0,0,210,5.34710753071747,12.3983658321054,14.2669639082303,7.05125830138793,8.91985637751283,0
1,1,39,1521,17.5,45,10,23,529,7.19471218824043,4.09887056716721,100,306.25,0,1,0,0,0,0,0,"Zambia",365,1,"365-1",0,0,1,0,0,0,45,3.80666248977032,11.9428540889806,13.8180136881824,8.13619159921028,10.0113511984121,0
3,1,45,2025,15,40,9,30,900,7.19519568879378,4.09935406772057,81,225,0,1,0,0,0,0,0,"Zambia",819,1,"819-1",0,0,0,0,1,1,358,5.8805329864007,13.2179167913657,13.6356921313884,7.337383804965,7.7551591449877,0
1,1,32,1024,4,56,14,12,144,7.19821228233321,4.10237066126,196,16,0,1,0,0,0,0,0,"Zambia",736,1,"736-1",0,0,0,0,0,0,23,3.13549421592915,11.9124439695792,10.6399598578344,8.77694975365005,7.50446564190525,0
6,1,39,1521,5,45,12,21,441,7.19821228233321,4.10237066126,144,25,0,1,0,0,0,0,0,"Zambia",849,1,"849-1",0,0,0,0,0,0,84,4.43081679884331,11.5013683031659,13.6356921313884,7.07055150432259,9.20487533254509,0
3,1,38,1444,10,50,9,23,529,7.22202293102693,4.12618130995371,81,100,0,1,0,0,0,0,0,"Zambia",451,1,"451-1",0,1,0,0,0,0,66,4.18965474202643,12.0038792004236,11.7385721465026,7.81422445839717,7.54891740447617,0
3,1,32,1024,6,45,9,17,289,7.24144101688403,4.14559939581082,81,36,0,1,0,0,0,0,0,"Zambia",146,1,"146-1",0,0,1,0,0,0,69,4.23410650459726,13.1761405982997,14.0411572394966,8.94203409370244,9.80705073489934,0
6,1,22,484,3,40,12,4,16,7.27918134486688,4.18333972379366,144,9,0,1,0,0,0,0,0,"Zambia",118,1,"118-1",1,0,0,1,0,0,40,3.68887945411394,12.1067800461732,11.5154285951883,8.41790059205926,7.82654914107436,0
1,1,42,1764,2,45,7,29,841,7.27918134486688,4.18333972379366,49,4,0,1,0,0,0,0,0,"Zambia",986,1,"986-1",0,0,1,0,0,0,85,4.44265125649032,15.7817606629064,9.43598705350851,11.3391094064161,4.99333579701819,0
3,1,37,1369,9,54,10,21,441,7.33324856613716,4.23740694506394,100,81,0,1,0,0,0,0,0,"Zambia",257,1,"257-1",1,0,0,0,0,0,70,4.24849524204936,10.6971828060315,13.6356921313884,6.44868756398214,9.38719688933904,0
1,1,31,961,6,45,12,13,169,7.38454186052471,4.28870023945149,144,36,0,1,0,0,0,0,0,"Zambia",686,1,"686-1",1,1,0,0,0,0,16,2.77258872223978,10.1269043232516,12.4317193270625,7.35431560101182,9.65913060482272,0
3,1,37,1369,17,45,9,22,484,7.38454186052471,4.28870023945149,81,289,0,1,0,0,0,0,0,"Zambia",160,1,"160-1",0,0,1,0,0,0,49,3.89182029811063,12.3877906307367,11.3331070383944,8.49597033262607,7.44128674028377,0
2,1,44,1936,10,45,10,28,784,7.38454186052471,4.28870023945149,100,100,0,1,0,0,0,0,0,"Zambia",859,1,"859-1",0,0,0,1,1,0,67,4.20469261939097,9.66399832268583,15.2451300438225,5.45930570329486,11.0404374244315,0
2,1,47,2209,26,45,12,29,841,7.38454186052471,4.28870023945149,144,676,0,1,0,0,0,0,0,"Zambia",193,1,"193-1",0,0,0,0,0,0,55,4.00733318523247,13.1844591251748,14.3288393119484,9.17712593994233,10.3215061267159,0
1,1,53,2809,27,45,8,39,1521,7.38454186052471,4.28870023945149,64,729,0,1,0,0,0,0,0,"Zambia",193,1,"193-1",0,0,0,0,0,0,55,4.00733318523247,13.1844591251748,14.3288393119484,9.17712593994233,10.3215061267159,0
4,1,25,625,3,48,7,12,144,7.43333202469414,4.33749040362092,49,9,0,1,0,0,0,0,0,"Zambia",145,1,"145-1",1,1,0,0,0,0,39,3.66356164612965,10.2019526138401,13.7400521467127,6.53839096771045,10.076490500583,0
1,0,35,1225,4,45,7,22,484,7.43333202469414,4.33749040362092,49,16,0,1,0,0,0,0,0,"Zambia",48,1,"48-1",1,0,1,0,0,0,16,2.77258872223978,9.29148431471735,12.0262542189543,6.51889559247757,9.25366549671452,0
3,1,50,2500,17,45,6,38,1444,7.43333202469414,4.33749040362092,36,289,0,1,0,0,0,0,0,"Zambia",331,1,"331-1",1,0,0,0,0,1,144,4.969813299576,14.1933667952576,12.9425449508285,9.2235534956816,7.9727316512525,0
