lprn,lsf,unitsftc,bathstot,roomsn,sfan,sfdn,cencityn,urbsubn,urbann,riuraln,agelt5,age510,age1015,agegte30,inadeq,degreen,s87,s88,s89,s90,s91,s92,s93,verylg,large,siz1to3,small,prvlocn,firbuy,incbuy,incsell,qbusb,qbusn,agen,ageb,blkbuy,blksell,marbuy,marsell,sfbuy,sfsell,edubuy,edusell,kidbuy,kidsell,cenind,saltotbt,saltotnt
11.53274,7.090077,0,1.5,4,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,1,42000,30000,0,0,33,28,0,0,0,0,0,1,1,1,0,0,0,0,0
11.53308,6.620073,0,1,3,0,1,0,1,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,1,0,0,1,51257,33000,0,0,38,34,0,0,0,0,1,0,0,1,0,0,0,0,0
11.53665,7.17012,0,2,5,0,1,0,1,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,34500,60000,0,0,32,32,0,0,1,0,0,1,0,1,1,0,0,0,0
11.55216,7.047517,0,1.5,6,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,48000,0,0,0,36,68,0,0,0,1,0,0,0,0,0,0,0,0,0
11.55216,8.048149,0,3.5,6,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,55000,34000,0,0,37,30,0,0,0,0,1,0,1,0,0,0,0,0,0
11.56173,6.907755,0,1,4,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,51000,48000,0,0,28,66,0,0,0,1,0,0,1,0,0,0,0,0,0
11.56173,7.901007,0,3,10,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,70000,65000,0,0,39,54,0,0,1,1,0,0,1,0,1,0,0,0,0
11.56173,7.377759,0,2,5,0,1,1,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,39000,29000,0,0,38,46,0,0,0,1,1,0,1,1,0,0,0,0,0
11.56173,7.696213,0,3,8,0,1,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,17000,19500,0,0,48,29,1,0,1,0,0,0,0,1,0,0,0,0,0
11.56173,8.294049,1,2,6,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,1,0,1,27000,73000,0,0,22,33,0,0,1,1,0,0,1,1,0,1,0,0,0
11.5712,7.625595,0,2,7,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,27300,6000,0,1,29,51,0,0,1,0,0,1,1,0,0,0,0,0,0
11.5712,8.294049,1,2,8,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,52000,59000,0,0,30,33,0,0,1,1,0,0,1,1,0,1,0,0,0
11.5712,6.907755,0,2,6,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,1,60000,32000,0,0,27,30,0,0,1,0,0,0,0,0,1,1,0,0,0
11.58526,7.901007,0,2,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,55000,5000,0,0,45,43,0,0,1,0,0,1,0,1,1,1,0,0,0
11.5899,7.783224,0,2,7,0,1,0,0,0,1,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,26000,40000,1,0,34,36,0,0,1,1,0,0,1,0,1,1,0,0,0
11.60824,7.495542,0,1.5,10,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,26000,0,1,54,61,0,0,1,1,0,0,1,0,0,0,0,0,0
11.60824,7.696213,0,3,7,0,1,0,1,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,40000,91500,0,1,27,34,0,0,1,1,0,0,0,1,1,1,0,0,0
11.60824,6.761573,0,2,4,0,1,1,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,53000,22000,0,0,29,41,0,0,1,1,0,0,0,1,1,1,0,0,0
11.60824,8.188689,0,3,9,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,85000,0,0,0,36,65,0,0,1,0,0,1,1,0,1,0,0,0,0
11.60824,7.313221,0,2,6,0,1,0,0,1,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12000,0,0,61,74,0,0,1,1,0,0,1,1,0,0,0,0,0
11.60824,6.858565,0,1,5,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,35600,35000,0,0,36,44,0,0,0,0,1,0,1,0,1,0,0,0,0
11.60824,8.143227,0,2.5,8,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,65000,0,1,50,55,0,0,1,1,0,0,0,0,1,1,0,0,0
11.60824,6.802395,0,1.5,5,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,78000,0,1,34,37,0,0,1,1,0,0,1,1,1,1,0,0,0
11.62626,7.841493,0,2.5,9,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,65000,57000,0,0,35,49,0,0,1,1,0,0,0,1,1,1,0,0,0
11.63799,7.495542,0,2,8,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,91000,67000,0,0,31,41,0,0,1,1,0,0,1,1,0,0,0,0,0
11.63957,8.188689,0,2.5,8,0,1,0,1,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,66000,13000,0,0,31,46,0,0,1,0,0,1,1,1,1,1,0,0,0
11.64834,7.313221,0,1.5,7,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,106000,48000,0,0,31,28,0,0,1,1,0,0,1,1,0,1,0,0,0
11.6527,6.907755,0,2,5,1,0,1,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,40000,55000,0,0,41,35,1,1,0,0,0,1,1,1,0,0,0,0,0
11.6527,7.495542,0,1.5,8,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,37000,82000,0,1,31,43,0,0,1,1,0,0,1,1,1,0,0,0,0
11.66135,7.489971,0,2.5,5,0,1,0,1,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,53000,52000,0,0,34,32,0,0,0,0,1,0,1,0,1,1,0,0,0
11.66566,7.559038,0,1.5,6,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,60000,35000,0,0,29,36,0,0,1,1,0,0,0,1,0,1,0,0,0
11.66994,8.294049,1,2,6,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,45000,46000,0,0,29,29,0,0,1,1,0,0,0,0,1,1,0,0,0
11.66994,7.691657,0,1,6,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,38000,26800,0,0,35,41,0,0,1,0,0,0,0,0,1,0,0,0,0
11.67845,7.484369,0,2,7,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,118000,21000,0,1,45,35,0,0,1,0,0,1,1,0,0,1,0,0,0
11.68268,7.600903,0,1.5,8,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,63000,88000,0,0,42,31,0,1,0,1,0,0,1,1,0,0,0,0,0
11.68436,7.377759,0,2,8,0,1,1,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,66,0,0,1,1,0,0,0,0,0,0,0,0,0
11.68689,7.495542,0,2,7,0,1,0,1,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8000,0,1,57,39,1,0,1,0,0,1,0,1,0,0,0,0,0
11.69526,7.093405,0,1.5,5,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,1,36000,49000,1,0,28,28,0,0,1,1,0,0,1,1,0,0,0,0,0
11.69526,8.040769,0,2,8,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,37000,0,0,1,43,57,0,0,1,1,0,0,0,0,1,0,0,0,0
11.69526,8.070906,0,2,6,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,23000,26000,1,0,31,36,0,0,0,1,1,0,0,1,1,1,0,0,0
11.69526,7.257003,0,2,5,0,1,0,1,0,0,0,1,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,19000,0,0,0,43,60,0,0,1,1,0,0,0,0,1,0,0,0,0
11.69526,7.955074,0,2.5,9,0,1,1,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,16000,60000,0,1,48,45,0,0,1,1,0,0,1,1,1,1,0,0,0
11.71178,7.090077,0,2.5,6,0,0,0,1,0,0,1,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,1,73000,0,1,1,28,26,0,0,0,0,0,0,1,1,0,0,0,0,0
11.71178,8.294049,1,4,12,0,1,1,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,102000,57000,1,0,30,44,0,0,1,1,0,0,0,0,1,1,0,0,0
11.72433,7.081708,0,1.5,9,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,36000,19000,0,0,31,39,0,0,1,1,0,0,0,1,1,1,0,0,0
11.72804,7.090077,0,1.5,5,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,60000,53750,0,0,31,29,0,0,1,0,0,0,1,0,1,0,0,0,0
11.72804,7.783224,0,2.5,7,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,74000,51500,1,0,29,37,0,0,1,1,0,0,1,1,0,1,0,0,0
11.73528,7.834392,0,1,5,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,51000,46000,0,0,30,27,0,0,1,0,0,0,0,0,1,0,0,0,0
11.73528,8.101678,0,2,10,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,48000,178000,1,0,28,41,0,0,1,1,0,0,1,0,1,1,0,1,0
11.73528,8.294049,1,2,7,1,0,0,1,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,71000,51100,0,0,29,60,1,1,0,1,1,0,1,1,0,0,0,0,0
11.73608,8.294049,1,2.5,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,94000,40000,0,0,32,41,0,0,1,0,0,0,1,1,1,1,0,0,0
11.73608,6.60665,0,1.5,7,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,25000,13366,0,0,35,68,0,0,0,1,0,0,0,0,0,0,0,0,0
11.73608,7.681099,0,2.5,8,0,1,0,0,0,1,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,85000,100000,0,1,44,55,0,0,1,1,0,0,0,1,1,0,0,1,0
11.73608,7.090077,0,2,4,0,1,1,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,55000,60000,0,0,36,36,1,0,0,1,0,0,0,1,1,0,0,0,0
11.73608,7.438384,0,2,7,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,43000,13000,0,0,28,58,0,0,1,1,0,0,0,0,1,0,0,0,0
11.73608,7.053586,0,2,4,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,1,73000,46000,0,0,24,24,0,0,1,1,0,0,0,0,0,0,0,0,0
11.73608,8.153638,0,2,6,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,40000,73000,0,0,34,57,0,0,1,1,0,0,1,0,1,0,0,0,0
11.74007,7.929487,0,2.5,8,1,0,0,1,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,30000,41000,0,0,28,54,0,0,1,0,0,0,1,0,0,0,0,0,0
11.74405,7.696213,0,2.5,8,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,64000,50000,0,0,35,32,0,0,0,1,1,0,1,1,1,1,0,0,0
11.74405,7.600903,0,2,7,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,58500,55000,0,0,32,29,0,0,0,1,1,0,1,1,0,1,0,0,0
11.74801,8.153062,0,2.5,10,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,70000,52500,0,0,43,43,0,0,1,1,0,0,0,0,1,0,0,0,0
11.75195,8.060856,0,2,7,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,72000,0,0,0,42,70,0,0,1,1,0,0,1,0,0,0,0,0,0
11.75195,8.242756,0,2,5,1,0,0,1,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,54000,50000,0,0,27,47,0,0,0,0,0,1,1,1,0,0,0,0,0
11.75588,8.160519,0,2,9,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,82000,58000,0,0,62,40,0,0,1,1,0,0,1,1,0,1,0,0,0
11.75901,8.188689,0,1,7,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,28,56,0,0,1,0,0,0,0,0,1,0,0,0,0
11.75979,7.17012,0,2,6,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,118000,42000,0,1,35,39,0,0,1,1,0,0,0,1,1,1,0,0,1
11.76369,7.882315,0,3,8,0,1,1,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,43000,0,0,0,39,66,0,0,1,1,0,0,1,0,0,0,0,0,0
11.76758,7.792349,0,1,6,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,56000,0,0,0,43,76,0,0,1,0,0,1,0,0,1,0,0,0,0
11.76758,7.090077,0,2,6,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,80000,69000,0,0,32,48,0,0,1,1,0,0,1,1,0,0,0,0,0
11.77144,7.567346,0,2,5,0,1,0,0,0,1,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,49000,33000,0,0,49,29,0,0,1,1,0,0,0,1,0,1,0,0,0
11.77144,7.495542,0,2,7,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,60000,175000,0,0,35,28,0,0,1,1,0,0,1,1,1,0,0,1,0
11.77453,7.783224,0,1.5,7,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,1,43000,100000,0,0,46,34,0,0,1,1,0,0,1,1,0,1,0,1,0
11.7753,7.090077,0,2,6,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,34000,41000,0,1,43,45,0,0,1,0,0,0,1,0,0,1,0,0,0
11.7753,7.600903,0,1.5,5,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,38000,90000,0,0,36,50,0,1,1,1,0,0,1,1,1,0,0,0,0
11.7753,7.863267,0,1.5,6,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,49000,53000,0,0,39,37,0,0,1,1,0,0,0,0,0,1,0,0,0
11.79056,7.408531,0,2,8,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,58000,80000,0,0,29,46,0,0,1,1,0,0,1,0,1,1,0,0,0
11.79435,6.799056,0,1,6,1,0,1,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,1,80000,2900,0,0,29,33,0,0,0,1,0,0,1,1,0,1,0,0,0
11.79435,7.495542,0,2.5,7,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,62500,71000,0,0,39,43,0,0,1,1,0,0,1,1,1,1,0,0,0
11.8056,7.495542,0,1.5,5,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,1,52000,30000,0,0,33,44,0,0,1,0,0,1,0,0,0,1,0,0,0
11.81304,7.600903,0,2.5,7,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,44000,59000,0,0,26,39,0,0,0,1,0,0,1,0,0,1,0,0,0
11.81304,7.28756,0,1,6,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,60000,43000,0,0,33,33,0,0,0,1,0,0,1,1,1,0,0,0,0
11.81304,7.130899,0,2,5,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,1,1,40000,22000,0,0,36,47,0,0,1,1,0,0,0,0,1,1,0,0,0
11.82042,6.856462,0,1,4,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,60000,22000,1,0,27,48,0,0,1,0,0,1,1,0,1,0,0,0,0
11.82042,7.696213,0,2,7,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,88000,53000,1,0,27,32,0,0,1,1,0,0,1,0,0,1,0,0,0
11.82042,6.973543,0,1,5,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,10000,0,0,0,55,69,0,0,0,1,0,0,0,0,0,0,0,0,0
11.82774,7.522941,0,2.5,7,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,1,58000,78000,0,0,36,47,0,0,0,0,0,0,1,1,0,0,0,0,0
11.84224,8.160519,0,1,6,0,1,0,0,0,0,0,0,1,0,1,4,0,0,0,1,0,0,0,0,0,0,1,0,1,50000,50000,0,1,27,41,1,0,1,0,0,1,0,1,0,1,0,0,0
11.84224,7.377759,0,1.5,7,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,20000,72000,1,1,47,38,0,0,0,1,0,0,1,1,0,0,0,0,0
11.84583,7.408531,0,2.5,6,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,48000,5000,0,0,38,70,0,0,1,1,0,0,0,1,1,0,0,0,0
11.84941,6.882438,0,1,7,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,1,19000,20000,0,0,31,43,0,0,1,0,0,1,0,1,0,0,0,0,0
11.84941,7.783224,0,3,7,0,1,1,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,60000,150000,0,0,33,31,0,0,1,1,0,0,0,0,1,0,0,0,0
11.85652,7.649693,0,2,8,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,94000,65000,0,0,43,43,0,0,1,1,0,0,0,1,0,1,0,0,0
11.85652,8.188689,0,2.5,9,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,10000,100000,0,1,46,40,0,0,1,1,0,0,1,1,1,1,0,1,0
11.86359,7.244227,0,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,500,15000,1,1,29,62,0,0,1,1,0,0,0,0,1,0,0,0,0
11.8671,7.466228,0,1,5,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,75000,0,0,0,27,76,0,0,1,0,0,1,1,0,0,0,0,0,0
11.88104,7.495542,0,2,7,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,84000,25000,0,0,47,62,0,0,1,1,0,0,1,0,1,0,0,0,0
11.8845,8.10772,0,2,6,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,55000,63000,0,1,30,30,0,0,0,1,0,0,0,0,0,0,0,0,0
11.8845,7.783224,0,2,8,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,76000,65000,0,0,35,42,0,0,1,1,0,0,0,1,1,1,0,0,0
11.88794,7.313221,0,1,8,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,48000,0,0,1,30,91,0,0,1,0,0,1,1,1,1,0,0,0,0
11.89137,7.090077,0,2.5,5,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,46000,62000,0,0,33,31,0,0,0,1,0,0,1,1,0,1,0,0,0
11.90497,7.673223,0,2,7,0,1,0,1,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,66000,80000,0,0,48,39,0,0,1,1,0,0,0,1,1,1,0,0,0
11.91506,7.252762,0,2,6,0,1,1,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,24000,0,1,1,34,35,0,0,1,1,0,0,0,0,1,0,0,0,0
11.91506,7.467371,0,2.5,8,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,60000,38400,0,0,37,43,0,0,1,1,0,0,0,0,0,1,0,0,0
11.9184,8.088255,0,2,11,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,62000,73000,0,0,34,37,0,0,1,1,0,0,0,1,1,1,0,0,0
11.9184,8.294049,1,3,12,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,52000,11000,0,0,34,51,0,0,1,1,0,0,1,0,1,1,0,0,0
11.9184,8.074026,0,2,9,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,42000,0,1,1,43,65,0,0,1,1,0,0,0,0,1,0,0,0,0
11.9184,6.897705,0,1.5,4,1,0,1,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,1,65000,49000,0,0,25,23,0,0,1,1,0,0,1,0,1,0,0,0,0
11.9184,7.696213,0,3,8,0,1,1,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,27000,0,0,0,47,74,0,0,1,0,0,1,1,1,1,0,0,0,0
11.92504,7.377759,0,1.5,7,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,51000,20000,0,0,46,36,0,0,1,0,0,1,0,0,1,1,0,0,0
11.93164,6.956545,0,1.5,4,1,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,48000,72000,0,0,26,31,0,0,0,1,0,0,0,1,0,1,0,0,0
11.95054,7.313221,0,2,6,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,47000,1000,0,1,33,31,0,0,1,0,0,1,0,0,1,1,0,0,0
11.95119,7.696213,0,2,7,0,1,0,1,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,89000,0,0,0,30,75,0,0,1,0,0,1,1,0,0,0,0,0,0
11.95119,7.600903,0,2.5,6,0,1,0,1,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,52000,29500,0,0,60,66,0,0,1,1,0,0,0,0,0,0,0,0,0
11.95119,7.944492,0,2.5,8,0,1,0,1,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,19200,34000,0,1,60,34,1,0,0,0,1,1,0,1,1,0,0,0,0
11.95119,7.600903,0,2,7,0,1,0,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,40000,6900,0,0,38,87,0,0,0,0,1,1,1,1,1,0,0,0,0
11.95119,7.696213,0,2,6,1,0,1,0,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,1,0,1,0,90000,62800,1,0,54,53,0,0,0,1,0,0,0,1,0,0,0,0,0
11.95762,7.893572,0,2,8,0,1,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,10000,0,0,0,49,74,0,0,1,0,0,0,0,0,0,0,0,0,0
11.97036,7.467371,0,2.5,8,1,0,1,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,45000,67500,0,0,33,43,0,0,0,1,0,0,1,1,1,0,0,0,0
11.97036,7.390182,0,1,6,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,35280,41600,0,0,28,31,0,0,1,1,0,0,0,0,0,1,0,0,0
11.97667,7.313221,0,2,6,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,66000,61000,1,0,42,35,0,0,1,1,0,0,0,1,0,1,0,0,0
11.98231,8.006368,0,1.5,5,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,83000,60000,0,0,39,53,0,0,0,1,1,0,1,1,0,1,0,0,0
11.98293,8.10772,0,1,6,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,67000,26000,0,0,39,40,0,0,1,1,0,0,0,0,1,1,0,0,0
12.00457,7.313221,0,2.5,7,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,20000,95000,1,0,45,54,0,0,1,1,0,0,0,1,1,0,0,0,0
12.01371,7.313221,0,2,8,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,95000,80000,0,0,44,36,0,0,1,0,0,0,1,1,1,0,0,0,0
12.01975,7.313221,0,2,6,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,34000,18000,0,1,30,50,0,0,1,0,0,0,0,0,0,0,0,0,0
12.02874,7.824046,0,3,9,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,91500,60000,0,1,41,54,0,0,1,1,0,0,1,0,1,0,0,0,0
12.03766,7.824046,0,2.5,10,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,50000,0,0,0,40,69,0,0,1,1,0,0,0,0,1,0,0,0,0
12.04002,7.649693,0,3,7,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,65000,60000,1,0,33,26,0,0,1,1,0,0,0,0,1,1,0,0,0
12.04356,7.272398,0,1,5,1,0,1,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,73000,20000,0,1,32,63,0,0,1,0,0,1,0,0,0,0,0,0,0
