ccoder,year,countryname,ccode,polity2r,agree3un,HR,lnmanpower,leaidc,lmaidc,lgdppcc,lpop,lgdpc,lexportc,rg1,rg2,rg3,rg4,rg5,terr,POTUS,USSenate,USHouse,USunempl,USgrowth,USinflation
516,1992,"Burundi",516,-3,0.313725501298904,4,1.94591014905531,16.7376346588135,12.2929172515869,5.39666795730591,15.5875225067139,20.9841899871826,16.2584285736084,1,0,0,0,0,0,1,0,0,7.49166666666667,3.52244052740502,3
516,1993,"Burundi",516,0,0.324999988079071,5,1.94591014905531,16.9369525909424,12.9757223129272,5.31187152862549,15.6078872680664,20.9197597503662,14.9082441329956,1,0,0,0,0,0,0,0,0,6.90833333333333,2.75178105096643,3
516,1994,"Burundi",516,0,0.355932205915451,5,1.94591014905531,17.9622211456299,NA,5.2548680305481,15.6258382797241,20.8807067871094,16.9300785064697,1,0,0,0,0,0,0,0,0,6.1,4.02879325991903,2.6
516,1995,"Burundi",516,0,0.307692319154739,5,1.94591014905531,17.3537940979004,10.7664442062378,5.15653467178345,15.641658782959,20.7981929779053,14.9196290969849,1,0,0,0,0,0,0,1,1,5.59166666666667,2.68421727207786,2.8
516,1996,"Burundi",516,-5,0.357142865657806,5,1.79175946922806,13.9876117706299,11.3023548126221,5.05962800979614,15.6551837921143,20.7148113250732,14.6893672943115,1,0,0,0,0,0,0,1,1,5.40833333333333,3.77256549921414,2.9
516,1997,"Burundi",516,-5,0.340909093618393,5,2.07944154167984,14.7934436798096,NA,5.03174114227295,15.6670427322388,20.6987838745117,13.1253595352173,1,0,0,0,0,0,0,1,1,4.94166666666667,4.44717494524525,2.3
516,1998,"Burundi",516,-1,0.346153855323792,5,1.6094379124341,16.5738945007324,NA,5.06596088409424,15.6792297363281,20.7451915740967,15.5183572769165,1,0,0,0,0,0,0,1,1,4.5,4.48139443155316,1.6
516,1999,"Burundi",516,-1,NA,5,1.94591014905531,15.2346620559692,NA,5.04078578948975,15.6942539215088,20.7350387573242,14.9958934783936,1,0,0,0,0,0,0,1,1,4.21666666666667,4.79449904467508,2.2
516,2000,"Burundi",516,-1,0.306451618671417,4,1.94591014905531,15.9523506164551,NA,5.01266098022461,15.7137727737427,20.7264347076416,14.5451688766479,1,0,0,0,0,0,0,1,1,3.96666666666667,4.07715947941618,3.4
516,2001,"Burundi",516,0,0.211864411830902,5,1.94591014905531,17.5186824798584,NA,5.00857639312744,15.7382068634033,20.7467842102051,15.6191692352295,1,0,0,0,0,0,1,0,1,4.74166666666667,0.954338728708379,2.8
516,2002,"Burundi",516,2,0.216981127858162,5,1.94591014905531,17.3434009552002,NA,5.02349281311035,15.7667961120605,20.7902889251709,14.5444307327271,1,0,0,0,0,1,1,0,1,5.78333333333333,1.69594292274957,1.6
516,2003,"Burundi",516,3,0.235294118523598,4,1.94591014905531,17.9137954711914,NA,4.97948741912842,15.798487663269,20.7779750823975,15.1774425506592,1,0,0,0,0,1,1,1,1,5.99166666666667,2.7962091006717,2.3
516,2004,"Burundi",516,5,0.212121218442917,4,1.94591014905531,17.9061107635498,NA,4.99333143234253,15.8318490982056,20.8251800537109,16.8566818237305,1,0,0,0,0,1,1,1,1,5.54166666666667,3.85255260064351,2.7
516,2005,"Burundi",516,6,0.16666667163372,4,2.19722457733622,17.8923950195313,NA,4.96830892562866,15.8658313751221,20.8341407775879,15.8304138183594,1,0,0,0,0,1,1,1,1,5.08333333333333,3.48322032025258,3.4
516,2006,"Burundi",516,6,0.240740746259689,4,1.79175946922806,17.6320610046387,12.9822912216187,4.98632669448853,15.9002599716187,20.8865871429443,15.6243829727173,1,0,0,0,0,1,1,1,1,4.60833333333333,2.78281062584327,3.2
516,2007,"Burundi",516,6,0.174999997019768,4,1.94591014905531,17.3622207641602,12.5002031326294,4.99816417694092,15.9351711273193,20.9333362579346,15.6668930053711,1,0,0,0,0,1,1,0,0,4.61666666666667,2.01050755163328,2.9
516,2008,"Burundi",516,6,0.17910447716713,4,1.94591014905531,17.4261207580566,12.4581451416016,5.01249170303345,15.9700918197632,20.9825839996338,15.5854539871216,1,0,0,0,0,1,1,0,0,5.8,0.122188442974647,3.8
516,2009,"Burundi",516,6,0.280303031206131,3,1.79175946922806,17.7124099731445,12.8336181640625,5.01212406158447,16.0045566558838,21.0166797637939,15.7069272994995,1,0,0,0,0,1,0,0,0,9.28333333333333,-2.59988835108558,-0.4
516,2010,"Burundi",516,6,0.264705896377563,3,1.94591014905531,17.3752212524414,12.3753833770752,5.01557207107544,16.0382671356201,21.053840637207,16.1068229675293,1,0,0,0,0,1,0,0,0,9.60833333333333,2.70885669419681,1.6
516,2011,"Burundi",516,6,0.203125,3,1.79175946922806,17.2832126617432,12.2862043380737,5.02385950088501,16.0710411071777,21.0949020385742,16.8207569122314,1,0,0,0,0,1,0,0,1,8.93333333333333,1.54989495017045,3.2
517,1992,"Rwanda",517,-7,0.315068483352661,4,0,16.7856121063232,11.1207389831543,5.59286975860596,15.6942272186279,21.2870979309082,14.6272964477539,1,0,0,0,0,0,1,0,0,7.49166666666667,3.52244052740502,3
517,1993,"Rwanda",517,-7,0.333333343267441,4,0,17.1693477630615,13.2095050811768,5.58427906036377,15.6182537078857,21.2025337219238,15.5760650634766,1,0,0,0,0,0,0,0,0,6.90833333333333,2.75178105096643,3
517,1994,"Rwanda",517,-6,0.558823525905609,5,0,17.8724727630615,11.2892351150513,4.94345426559448,15.5609579086304,20.5044116973877,17.4291191101074,1,0,0,0,0,0,0,0,0,6.1,4.02879325991903,2.6
517,1995,"Rwanda",517,-6,0.5,5,0,18.5698051452637,12.5912189483643,5.25656318664551,15.5496120452881,20.8061752319336,17.289098739624,1,0,0,0,0,0,0,1,1,5.59166666666667,2.68421727207786,2.8
517,1996,"Rwanda",517,-6,0.649999976158142,5,0.693147180559945,18.6238708496094,13.2530002593994,5.3306770324707,15.5954627990723,20.926139831543,17.3136043548584,1,0,0,0,0,0,0,1,1,5.40833333333333,3.77256549921414,2.9
517,1997,"Rwanda",517,-6,0.5,5,0,18.0361614227295,12.5076341629028,5.37306594848633,15.6827840805054,21.0558490753174,17.0874137878418,1,0,0,0,0,0,0,1,1,4.94166666666667,4.44717494524525,2.3
517,1998,"Rwanda",517,-6,0.375,5,1.09861228866811,17.6220359802246,12.9297981262207,5.3553614616394,15.7853689193726,21.1407299041748,16.6270790100098,1,0,0,0,0,0,0,1,1,4.5,4.48139443155316,1.6
517,1999,"Rwanda",517,-6,0.125,5,0,17.7321262359619,12.5501394271851,5.3373966217041,15.876407623291,21.2138042449951,17.5107097625732,1,0,0,0,0,0,0,1,1,4.21666666666667,4.79449904467508,2.2
517,2000,"Rwanda",517,-4,0.352941185235977,4,0,17.4932804107666,12.0270957946777,5.35049676895142,15.9432153701782,21.2937126159668,16.7253570556641,1,0,0,0,0,0,0,1,1,3.96666666666667,4.07715947941618,3.4
517,2001,"Rwanda",517,-4,0.200000002980232,5,0.693147180559945,17.6053733825684,NA,5.39114141464233,15.9857063293457,21.3768482208252,16.8156681060791,1,0,0,0,0,0,1,0,1,4.74166666666667,0.954338728708379,2.8
517,2002,"Rwanda",517,-4,0.284090906381607,4,0,17.9370498657227,NA,5.49222564697266,16.0113487243652,21.5035743713379,16.4009323120117,1,0,0,0,0,1,1,0,1,5.78333333333333,1.69594292274957,1.6
517,2003,"Rwanda",517,-3,0.333333343267441,3,0,17.8638706207275,12.1770582199097,5.49132633209229,16.0266571044922,21.5179824829102,16.0766582489014,1,0,0,0,0,1,1,1,1,5.99166666666667,2.7962091006717,2.3
517,2004,"Rwanda",517,-3,0.200000002980232,3,0,18.0177326202393,12.7299470901489,5.54453277587891,16.0406074523926,21.5851402282715,16.3654117584229,1,0,0,0,0,1,1,1,1,5.54166666666667,3.85255260064351,2.7
517,2005,"Rwanda",517,-3,0.152173906564713,2,0.693147180559945,18.1396656036377,15.8365278244019,5.61220455169678,16.0593490600586,21.6715545654297,16.1668853759766,1,0,0,0,0,1,1,1,1,5.08333333333333,3.48322032025258,3.4
517,2006,"Rwanda",517,-3,0.16666667163372,2,1.79175946922806,18.3590202331543,12.4555854797363,5.67001056671143,16.0836029052734,21.7536125183105,16.1704406738281,1,0,0,0,0,1,1,1,1,4.60833333333333,2.78281062584327,3.2
517,2007,"Rwanda",517,-3,0.156862750649452,3,1.94591014905531,18.4105911254883,13.1761789321899,5.71628856658936,16.1108837127686,21.8271732330322,16.3796463012695,1,0,0,0,0,1,1,0,0,4.61666666666667,2.01050755163328,2.9
517,2008,"Rwanda",517,-3,0.176470592617989,2,1.94591014905531,18.6288318634033,12.5361251831055,5.79283714294434,16.1401462554932,21.9329833984375,16.4907073974609,1,0,0,0,0,1,1,0,0,5.8,0.122188442974647,3.8
517,2009,"Rwanda",517,-3,0.20833332836628,2,1.79175946922806,18.567699432373,12.5713930130005,5.82384490966797,16.1697082519531,21.9935531616211,16.9534206390381,1,0,0,0,0,1,0,0,0,9.28333333333333,-2.59988835108558,-0.4
517,2010,"Rwanda",517,-4,0.305555552244186,3,1.79175946922806,18.8361053466797,13.0886869430542,5.86480093002319,16.1984519958496,22.06325340271,16.8526268005371,1,0,0,0,0,1,0,0,0,9.60833333333333,2.70885669419681,1.6
517,2011,"Rwanda",517,-4,0.294117659330368,3,2.07944154167984,18.5393447875977,13.2335844039917,5.9159893989563,16.2264404296875,22.1424293518066,18.168888092041,1,0,0,0,0,1,0,0,1,8.93333333333333,1.54989495017045,3.2
520,1992,"Somalia",520,0,NA,5,0,NA,NA,NA,15.6551103591919,NA,NA,1,0,0,0,0,0,1,0,0,7.49166666666667,3.52244052740502,3
520,1993,"Somalia",520,0,NA,4,8.75557997214314,NA,NA,NA,15.6511659622192,NA,NA,1,0,0,0,0,0,0,0,0,6.90833333333333,2.75178105096643,3
520,1994,"Somalia",520,0,NA,5,6.83947643822884,NA,NA,NA,15.6527070999146,NA,NA,1,0,0,0,0,0,0,0,0,6.1,4.02879325991903,2.6
520,1995,"Somalia",520,0,NA,5,6.04025471127741,NA,NA,NA,15.6634044647217,NA,NA,1,0,0,0,0,0,0,1,1,5.59166666666667,2.68421727207786,2.8
520,1996,"Somalia",520,0,NA,4,0,NA,NA,NA,15.6843910217285,NA,NA,1,0,0,0,0,0,0,1,1,5.40833333333333,3.77256549921414,2.9
520,1997,"Somalia",520,0,NA,4,0,NA,NA,NA,15.7136182785034,NA,NA,1,0,0,0,0,0,0,1,1,4.94166666666667,4.44717494524525,2.3
520,1998,"Somalia",520,0,NA,4,5.44673737166631,NA,NA,NA,15.7477531433105,NA,NA,1,0,0,0,0,0,0,1,1,4.5,4.48139443155316,1.6
520,1999,"Somalia",520,0,NA,4,0.693147180559945,NA,NA,NA,15.782488822937,NA,NA,1,0,0,0,0,0,0,1,1,4.21666666666667,4.79449904467508,2.2
520,2000,"Somalia",520,0,NA,4,0.693147180559945,NA,NA,NA,15.8150177001953,NA,NA,1,0,0,0,0,0,0,1,1,3.96666666666667,4.07715947941618,3.4
520,2001,"Somalia",520,0,NA,4,0,NA,NA,NA,15.844877243042,NA,NA,1,0,0,0,0,0,1,0,1,4.74166666666667,0.954338728708379,2.8
520,2002,"Somalia",520,0,0.127906978130341,4,0,NA,NA,NA,15.8729524612427,NA,NA,1,0,0,0,0,1,1,0,1,5.78333333333333,1.69594292274957,1.6
520,2003,"Somalia",520,0,0.1875,4,0,NA,NA,NA,15.8996543884277,NA,NA,1,0,0,0,0,1,1,1,1,5.99166666666667,2.7962091006717,2.3
520,2004,"Somalia",520,0,0.161764711141586,4,0,NA,NA,NA,15.9257192611694,NA,NA,1,0,0,0,0,1,1,1,1,5.54166666666667,3.85255260064351,2.7
520,2005,"Somalia",520,0,0.133333340287209,4,2.19722457733622,NA,NA,NA,15.9516792297363,NA,NA,1,0,0,0,0,1,1,1,1,5.08333333333333,3.48322032025258,3.4
520,2006,"Somalia",520,0,0.11842105537653,4,2.99573227355399,NA,NA,NA,15.9774150848389,NA,NA,1,0,0,0,0,1,1,1,1,4.60833333333333,2.78281062584327,3.2
520,2007,"Somalia",520,0,0.0803571417927742,5,3.3322045101752,NA,NA,NA,16.0027809143066,NA,NA,1,0,0,0,0,1,1,0,0,4.61666666666667,2.01050755163328,2.9
520,2008,"Somalia",520,0,0.0555555559694767,5,3.09104245335832,NA,NA,NA,16.0282001495361,NA,NA,1,0,0,0,0,1,1,0,0,5.8,0.122188442974647,3.8
520,2009,"Somalia",520,0,0.223214283585548,5,3.13549421592915,NA,NA,NA,16.0541820526123,NA,NA,1,0,0,0,0,1,0,0,0,9.28333333333333,-2.59988835108558,-0.4
520,2010,"Somalia",520,0,0.183333337306976,5,2.99573227355399,NA,NA,NA,16.081033706665,NA,NA,1,0,0,0,0,1,0,0,0,9.60833333333333,2.70885669419681,1.6
520,2011,"Somalia",520,0,0.142857149243355,5,NA,NA,NA,NA,16.1088428497314,NA,NA,1,0,0,0,0,1,0,0,1,8.93333333333333,1.54989495017045,3.2
522,1992,"Djibouti",522,-7,0.275362312793732,3,2.30258509299405,14.9216842651367,11.1198644638062,7.01623201370239,13.3524789810181,20.3687114715576,16.5598316192627,1,0,0,0,0,0,1,0,0,7.49166666666667,3.52244052740502,3
522,1993,"Djibouti",522,-7,0.28448274731636,4,2.30258509299405,15.0991630554199,12.5760402679443,6.92802095413208,13.3721876144409,20.3002090454102,16.7361354827881,1,0,0,0,0,0,0,0,0,6.90833333333333,2.75178105096643,3
522,1994,"Djibouti",522,-7,0.381355941295624,4,2.07944154167984,14.1836986541748,11.8486280441284,6.90177583694458,13.3890151977539,20.2907905578613,16.0098667144775,1,0,0,0,0,0,0,0,0,6.1,4.02879325991903,2.6
522,1995,"Djibouti",522,-7,0.286666661500931,2,2.07944154167984,14.624210357666,12.6607837677002,6.84924983978271,13.4060363769531,20.2552852630615,16.3173656463623,1,0,0,0,0,0,0,1,1,5.59166666666667,2.68421727207786,2.8
522,1996,"Djibouti",522,-6,0.375,2,2.07944154167984,NA,12.1135950088501,6.78947257995605,13.4237871170044,20.2132606506348,16.1025791168213,1,0,0,0,0,0,0,1,1,5.40833333333333,3.77256549921414,2.9
522,1997,"Djibouti",522,-6,0.325396835803986,2,1.94591014905531,NA,11.6213674545288,6.76437854766846,13.4413948059082,20.2057723999023,15.9873085021973,1,0,0,0,0,0,0,1,1,4.94166666666667,4.44717494524525,2.3
522,1998,"Djibouti",522,-6,0.305084735155106,3,1.38629436111989,13.1297721862793,11.6909961700439,6.74804210662842,13.4587240219116,20.20676612854,16.9597549438477,1,0,0,0,0,0,0,1,1,4.5,4.48139443155316,1.6
522,1999,"Djibouti",522,2,0.292307704687119,3,1.09861228866811,14.4425086975098,11.8484678268433,6.75297832489014,13.4753446578979,20.2283229827881,16.8399505615234,1,0,0,0,0,0,0,1,1,4.21666666666667,4.79449904467508,2.2
522,2000,"Djibouti",522,2,0.330769240856171,2,1.09861228866811,15.3084030151367,12.1063175201416,6.74146795272827,13.4910078048706,20.2324752807617,16.7476367950439,1,0,0,0,0,0,0,1,1,3.96666666666667,4.07715947941618,3.4
522,2001,"Djibouti",522,2,0.2109375,3,0.693147180559945,15.0492506027222,12.4418601989746,6.74684762954712,13.5058994293213,20.2527465820313,16.8260402679443,1,0,0,0,0,0,1,0,1,4.74166666666667,0.954338728708379,2.8
522,2002,"Djibouti",522,2,0.197183102369308,2,1.09861228866811,14.4850549697876,14.4051961898804,6.75821590423584,13.5203790664673,20.2785949707031,17.9219245910645,1,0,0,0,0,1,1,0,1,5.78333333333333,1.69594292274957,1.6
522,2003,"Djibouti",522,2,0.168918922543526,3,6.21260609575152,15.9524068832397,16.4837627410889,6.77550792694092,13.5345859527588,20.3100929260254,17.4151382446289,1,0,0,0,0,1,1,1,1,5.99166666666667,2.7962091006717,2.3
522,2004,"Djibouti",522,2,0.171428576111794,2,6.02344759296103,17.0375804901123,15.7920141220093,6.79899978637695,13.5486450195313,20.3476448059082,17.6143989562988,1,0,0,0,0,1,1,1,1,5.54166666666667,3.85255260064351,2.7
522,2005,"Djibouti",522,2,0.152777776122093,2,6.43454651878745,15.0923471450806,15.3645610809326,6.81618738174438,13.5626611709595,20.378849029541,17.6825370788574,1,0,0,0,0,1,1,1,1,5.08333333333333,3.48322032025258,3.4
522,2006,"Djibouti",522,2,0.162790700793266,3,7.22693601849329,15.9229221343994,15.2548799514771,6.84905624389648,13.5766744613647,20.4257316589355,17.6478290557861,1,0,0,0,0,1,1,1,1,4.60833333333333,2.78281062584327,3.2
522,2007,"Djibouti",522,2,0.131578952074051,3,7.650168700845,15.9921379089355,15.1545915603638,6.88474559783936,13.5907278060913,20.4754734039307,17.8119201660156,1,0,0,0,0,1,1,0,0,4.61666666666667,2.01050755163328,2.9
522,2008,"Djibouti",522,2,0.142857149243355,2,7.48493028328966,15.7471714019775,14.4931507110596,6.92694044113159,13.6049127578735,20.531852722168,18.5897693634033,1,0,0,0,0,1,1,0,0,5.8,0.122188442974647,3.8
522,2009,"Djibouti",522,2,0.212121218442917,1,7.09672137849476,15.9278402328491,14.5303831100464,6.96130752563477,13.6193313598633,20.580638885498,18.9066314697266,1,0,0,0,0,1,0,0,0,9.28333333333333,-2.59988835108558,-0.4
522,2010,"Djibouti",522,2,0.257575750350952,2,7.22983877815125,16.6120777130127,14.452977180481,6.98100852966309,13.6340322494507,20.6150398254395,18.4097995758057,1,0,0,0,0,1,0,0,0,9.60833333333333,2.70885669419681,1.6
522,2011,"Djibouti",522,2,0.276923090219498,3,5.8171111599632,16.5608253479004,14.5160083770752,7.01001930236816,13.6490383148193,20.6590576171875,18.4249725341797,1,0,0,0,0,1,0,0,1,8.93333333333333,1.54989495017045,3.2
530,1992,"Ethiopia",530,0,0.276119410991669,4,2.30258509299405,18.5138092041016,NA,4.7274603843689,17.7575912475586,22.485050201416,18.75368309021,1,0,0,0,0,0,1,0,0,7.49166666666667,3.52244052740502,3
530,1993,"Ethiopia",530,0,0.322033911943436,4,2.89037175789616,18.4098415374756,11.6975927352905,4.81599998474121,17.7925319671631,22.6085319519043,18.4516143798828,1,0,0,0,0,0,0,0,0,6.90833333333333,2.75178105096643,3
530,1994,"Ethiopia",530,NA,0.386363625526428,4,2.30258509299405,18.7678737640381,13.6814289093018,4.81346273422241,17.826473236084,22.6399345397949,18.7671089172363,1,0,0,0,0,0,0,0,0,6.1,4.02879325991903,2.6
530,1995,"Ethiopia",530,NA,0.350649356842041,3,2.19722457733622,18.5446033477783,15.045952796936,4.84043216705322,17.8589744567871,22.699405670166,18.7599697113037,1,0,0,0,0,0,0,1,1,5.59166666666667,2.68421727207786,2.8
530,1996,"Ethiopia",530,NA,0.424242436885834,4,2.39789527279837,18.4218673706055,15.3686943054199,4.92662143707275,17.8899097442627,22.8165302276611,18.767261505127,1,0,0,0,0,0,0,1,1,5.40833333333333,3.77256549921414,2.9
530,1997,"Ethiopia",530,NA,0.386363625526428,4,2.19722457733622,18.1713027954102,14.0269298553467,4.92784452438354,17.9195461273193,22.84739112854,18.547924041748,1,0,0,0,0,0,0,1,1,4.94166666666667,4.44717494524525,2.3
530,1998,"Ethiopia",530,NA,0.333333343267441,5,2.07944154167984,18.5913219451904,14.0624361038208,4.86385869979858,17.9483375549316,22.8121967315674,18.29709815979,1,0,0,0,0,0,0,1,1,4.5,4.48139443155316,1.6
530,1999,"Ethiopia",530,NA,0.318181812763214,5,2.19722457733622,18.8877067565918,15.1256589889526,4.88565874099731,17.9768733978271,22.8625316619873,18.1682834625244,1,0,0,0,0,0,0,1,1,4.21666666666667,4.79449904467508,2.2
530,2000,"Ethiopia",530,NA,0.350746273994446,4,2.39789527279837,19.5376720428467,12.0282230377197,4.91595602035522,18.0055313110352,22.9214878082275,18.8672199249268,1,0,0,0,0,0,0,1,1,3.96666666666667,4.07715947941618,3.4
530,2001,"Ethiopia",530,NA,0.246153846383095,4,2.30258509299405,19.3487815856934,NA,4.96685266494751,18.0343837738037,23.0012359619141,18.1073322296143,1,0,0,0,0,0,1,0,1,4.74166666666667,0.954338728708379,2.8
530,2002,"Ethiopia",530,NA,0.239436626434326,4,2.484906649788,19.2254505157471,15.2326564788818,4.95300245285034,18.0632667541504,23.0162696838379,18.156530380249,1,0,0,0,0,1,1,0,1,5.78333333333333,1.69594292274957,1.6
530,2003,"Ethiopia",530,NA,0.216216221451759,4,2.70805020110221,20.5212154388428,15.4427642822266,4.90238904953003,18.0920333862305,22.9944229125977,19.9537582397461,1,0,0,0,0,1,1,1,1,5.99166666666667,2.7962091006717,2.3
530,2004,"Ethiopia",530,NA,0.216417908668518,4,2.63905732961526,19.9767799377441,15.0115575790405,5.00122308731079,18.1204700469971,23.1216926574707,20.0352363586426,1,0,0,0,0,1,1,1,1,5.54166666666667,3.85255260064351,2.7
530,2005,"Ethiopia",530,NA,0.198529407382011,4,2.63905732961526,20.3378524780273,15.8465490341187,5.08495998382568,18.1484413146973,23.2334022521973,20.0594825744629,1,0,0,0,0,1,1,1,1,5.08333333333333,3.48322032025258,3.4
530,2006,"Ethiopia",530,NA,0.160493820905685,3,2.63905732961526,19.4917392730713,14.6546440124512,5.16033220291138,18.1759395599365,23.3362712860107,18.6317405700684,1,0,0,0,0,1,1,1,1,4.60833333333333,2.78281062584327,3.2
530,2007,"Ethiopia",530,NA,0.143939390778542,4,2.30258509299405,19.7361087799072,14.4273881912231,5.24170017242432,18.203031539917,23.444730758667,18.6858310699463,1,0,0,0,0,1,1,0,0,4.61666666666667,2.01050755163328,2.9
530,2008,"Ethiopia",530,NA,0.16901408135891,3,2.19722457733622,20.2678108215332,13.6930685043335,5.31740760803223,18.2297763824463,23.5471839904785,19.0582027435303,1,0,0,0,0,1,1,0,0,5.8,0.122188442974647,3.8
530,2009,"Ethiopia",530,NA,0.184782609343529,3,2.19722457733622,20.1255226135254,13.6360702514648,5.37529373168945,18.256254196167,23.6315479278564,18.8725700378418,1,0,0,0,0,1,0,0,0,9.28333333333333,-2.59988835108558,-0.4
530,2010,"Ethiopia",530,NA,0.241935476660728,3,2.30258509299405,20.3230590820313,12.3365325927734,5.44377517700195,18.2825126647949,23.7262878417969,20.0665302276611,1,0,0,0,0,1,0,0,0,9.60833333333333,2.70885669419681,1.6
530,2011,"Ethiopia",530,NA,0.296875,4,2.484906649788,19.8397808074951,13.0016040802002,5.48818445205688,18.3085536956787,23.7967376708984,19.9690780639648,1,0,0,0,0,1,0,0,1,8.93333333333333,1.54989495017045,3.2
531,1992,"Eritrea",531,NA,NA,NA,0,NA,NA,5.17431354522705,15.0190582275391,20.1933727264404,NA,1,0,0,0,0,0,1,0,0,7.49166666666667,3.52244052740502,3
531,1993,"Eritrea",531,-6,0.5,2,0,15.9719562530518,NA,5.29674053192139,15.0228652954102,20.3196067810059,14.0660419464111,1,0,0,0,0,0,0,0,0,6.90833333333333,2.75178105096643,3
531,1994,"Eritrea",531,-6,0.568965494632721,2,0,17.8963832855225,12.9701490402222,5.48283863067627,15.0292158126831,20.5120544433594,16.3642292022705,1,0,0,0,0,0,0,0,0,6.1,4.02879325991903,2.6
531,1995,"Eritrea",531,-6,0.450980395078659,2,0.693147180559945,16.3708591461182,13.7651214599609,5.49865627288818,15.0415811538696,20.5402374267578,16.9718017578125,1,0,0,0,0,0,0,1,1,5.59166666666667,2.68421727207786,2.8
531,1996,"Eritrea",531,-6,0.40350878238678,2,0.693147180559945,16.5291652679443,15.6969814300537,5.56814289093018,15.0606441497803,20.6287860870361,16.7188720703125,1,0,0,0,0,0,0,1,1,5.40833333333333,3.77256549921414,2.9
531,1997,"Eritrea",531,-6,0.347457617521286,3,0.693147180559945,17.4000282287598,14.9448003768921,5.61953210830688,15.0853700637817,20.7049026489258,16.9583148956299,1,0,0,0,0,0,0,1,1,4.94166666666667,4.44717494524525,2.3
531,1998,"Eritrea",531,-6,0.27678570151329,5,0,17.0380554199219,14.4512624740601,5.60722017288208,15.115252494812,20.7224731445313,17.3272590637207,1,0,0,0,0,0,0,1,1,4.5,4.48139443155316,1.6
531,1999,"Eritrea",531,-6,0.307692319154739,4,0.693147180559945,16.5852489471436,13.3642244338989,5.57331132888794,15.1492958068848,20.7226066589355,16.0437793731689,1,0,0,0,0,0,0,1,1,4.21666666666667,4.79449904467508,2.2
531,2000,"Eritrea",531,-6,0.341269850730896,4,0.693147180559945,17.799825668335,10.5186243057251,5.50415754318237,15.1865253448486,20.6906833648682,16.945951461792,1,0,0,0,0,0,0,1,1,3.96666666666667,4.07715947941618,3.4
531,2001,"Eritrea",531,-7,0.253846168518066,3,0,18.5263900756836,12.2870588302612,5.54772520065308,15.2268896102905,20.7746143341064,17.2332992553711,1,0,0,0,0,0,1,0,1,4.74166666666667,0.954338728708379,2.8
531,2002,"Eritrea",531,-7,0.211267605423927,3,0.693147180559945,17.6507377624512,13.1333026885986,5.53439474105835,15.2698316574097,20.8042259216309,17.5724868774414,1,0,0,0,0,1,1,0,1,5.78333333333333,1.69594292274957,1.6
531,2003,"Eritrea",531,-7,0.212328761816025,3,1.09861228866811,18.5709953308105,13.0435781478882,5.4638466835022,15.3134651184082,20.7773132324219,18.4744434356689,1,0,0,0,0,1,1,1,1,5.99166666666667,2.7962091006717,2.3
531,2004,"Eritrea",531,-7,0.17910447716713,4,1.09861228866811,18.2337112426758,12.5146141052246,5.43601512908936,15.3557100296021,20.7917251586914,17.7694473266602,1,0,0,0,0,1,1,1,1,5.54166666666667,3.85255260064351,2.7
531,2005,"Eritrea",531,-7,0.161971837282181,3,0.693147180559945,18.2931880950928,12.3883943557739,5.4218168258667,15.3953275680542,20.8171443939209,17.2527179718018,1,0,0,0,0,1,1,1,1,5.08333333333333,3.48322032025258,3.4
531,2006,"Eritrea",531,-7,0.156626507639885,4,1.09861228866811,15.5329856872559,NA,5.3754734992981,15.4319314956665,20.8074054718018,15.8828210830688,1,0,0,0,0,1,1,1,1,4.60833333333333,2.78281062584327,3.2
531,2007,"Eritrea",531,-7,0.148648649454117,4,0.693147180559945,14.697850227356,NA,5.35551118850708,15.4660606384277,20.8215713500977,15.4460096359253,1,0,0,0,0,1,1,0,0,4.61666666666667,2.01050755163328,2.9
531,2008,"Eritrea",531,-7,0.16666667163372,3,NA,14.6204986572266,NA,5.22001838684082,15.4986009597778,20.7186183929443,16.1832714080811,1,0,0,0,0,1,1,0,0,5.8,0.122188442974647,3.8
531,2009,"Eritrea",531,-7,0.2265625,4,0.693147180559945,12.5936679840088,NA,5.22592306137085,15.5307292938232,20.7566509246826,15.1322059631348,1,0,0,0,0,1,0,0,0,9.28333333333333,-2.59988835108558,-0.4
531,2010,"Eritrea",531,-7,0.230769231915474,4,0.693147180559945,10.961404800415,NA,5.21518468856812,15.5631713867188,20.778356552124,14.0368728637695,1,0,0,0,0,1,0,0,0,9.60833333333333,2.70885669419681,1.6
531,2011,"Eritrea",531,-7,0.223404258489609,4,NA,10.7768058776855,NA,5.26557683944702,15.5960159301758,20.8615913391113,14.430438041687,1,0,0,0,0,1,0,0,1,8.93333333333333,1.54989495017045,3.2
540,1992,"Angola",540,0,0.264285713434219,4,0,18.351900100708,NA,7.21834707260132,16.2136573791504,23.4320030212402,19.8293743133545,1,0,0,0,0,0,1,0,0,7.49166666666667,3.52244052740502,3
540,1993,"Angola",540,-1,0.280000001192093,5,0,18.3588428497314,NA,6.90163516998291,16.2466793060303,23.1483135223389,19.7031021118164,1,0,0,0,0,0,0,0,0,6.90833333333333,2.75178105096643,3
540,1994,"Angola",540,-1,0.351351350545883,5,0,18.9923267364502,NA,6.9039101600647,16.2788047790527,23.1827144622803,20.189546585083,1,0,0,0,0,0,0,0,0,6.1,4.02879325991903,2.6
